data,cod_artista,fonte,valor_rendimento
2013-6-22,6,SPOTIFY,89.55
2010-8-11,6,RÁDIOS AM/FM,79.66
2016-4-25,5,SHOWS AO VIVO,20.82
2013-11-1,10,SHOWS AO VIVO,11.64
2017-8-14,11,SPOTIFY,16.01
2013-2-5,2,SPOTIFY,96.06
2015-4-11,9,SHOWS AO VIVO,98.7
2013-1-16,12,YOUTUBE,56.93
2017-11-21,1,SPOTIFY,81.57
2019-3-2,4,SPOTIFY,0.71
2010-9-14,6,SHOWS AO VIVO,49.89
2011-12-25,13,RÁDIOS AM/FM,35.79
2014-9-27,7,SONORIZAÇÃO AMBIENTAL,67.84
2015-9-13,1,SPOTIFY,27.04
2010-12-13,11,SHOWS AO VIVO,22.31
2013-4-21,6,SHOWS AO VIVO,23.29
2011-11-26,3,RÁDIOS AM/FM,43.49
2010-3-3,3,SHOWS AO VIVO,85.23
2013-7-2,11,SPOTIFY,96.59
2020-5-5,13,SHOWS AO VIVO,85.61
2010-1-5,6,TV GLOBO,35.93
2016-7-13,5,YOUTUBE,20.6
2012-10-11,11,RÁDIOS AM/FM,55.76
2011-10-19,9,SPOTIFY,52.5
2016-7-28,11,YOUTUBE,13.57
2021-6-5,1,YOUTUBE,43.29
2012-2-4,6,TV GLOBO,40.01
2018-10-17,13,SHOWS AO VIVO,13.19
2017-9-7,11,SPOTIFY,22.95
2010-2-24,9,TV GLOBO,52.55
2017-9-13,4,TV GLOBO,47.78
2011-1-25,7,SHOWS AO VIVO,72.9
2015-4-10,12,RÁDIOS AM/FM,72.27
2021-12-13,9,RÁDIOS AM/FM,59.27
2013-5-12,13,RÁDIOS AM/FM,99.02
2017-3-6,12,RÁDIOS AM/FM,87.14
2014-11-10,10,SHOWS AO VIVO,78.15
2014-12-18,11,RÁDIOS AM/FM,71.39
2011-11-13,9,RÁDIOS AM/FM,89.51
2010-5-14,12,SHOWS AO VIVO,18.56
2020-4-23,4,RÁDIOS AM/FM,63.38
2010-8-27,10,SHOWS AO VIVO,66.2
2011-12-20,10,SHOWS AO VIVO,21.91
2012-2-2,11,YOUTUBE,98.72
2012-8-1,9,SHOWS AO VIVO,22.75
2013-6-10,3,SHOWS AO VIVO,19.56
2013-2-8,11,SHOWS AO VIVO,54.52
2018-5-21,6,SPOTIFY,40.81
2018-3-3,10,SPOTIFY,7.93
2018-7-15,12,YOUTUBE,12.43
2020-3-16,6,SPOTIFY,44.77
2020-4-1,7,SHOWS AO VIVO,78.33
2016-9-1,5,SPOTIFY,76.52
2011-10-18,10,SHOWS AO VIVO,48.74
2017-6-16,4,YOUTUBE,25.74
2017-5-1,10,SHOWS AO VIVO,51.66
2019-2-13,13,SPOTIFY,70.6
2012-8-11,1,SPOTIFY,82.49
2017-12-11,1,RÁDIOS AM/FM,53.46
2011-6-11,3,YOUTUBE,87.26
2017-5-1,1,TV GLOBO,51.78
2012-7-20,3,TV GLOBO,42.44
2020-11-15,4,SPOTIFY,27.91
2018-2-6,5,SPOTIFY,64.76
2018-5-7,10,YOUTUBE,72.31
2010-7-17,7,SPOTIFY,75.2
2019-3-27,7,SPOTIFY,69.2
2019-8-1,4,RÁDIOS AM/FM,66.1
2019-1-21,8,SPOTIFY,23.58
2017-11-12,11,SONORIZAÇÃO AMBIENTAL,24.06
2010-1-15,8,TV GLOBO,72.31
2016-11-14,3,SONORIZAÇÃO AMBIENTAL,6.8
2010-11-22,3,SHOWS AO VIVO,49.37
2021-4-27,1,YOUTUBE,10.63
2013-6-11,11,TV GLOBO,5.3
2016-10-1,6,SPOTIFY,60.78
2018-9-3,3,RÁDIOS AM/FM,57.09
2014-10-13,5,YOUTUBE,35.82
2019-5-11,4,RÁDIOS AM/FM,70.41
2019-11-6,13,SPOTIFY,39.6
2020-1-7,10,YOUTUBE,30.62
2014-11-2,5,RÁDIOS AM/FM,5.72
2011-5-20,12,YOUTUBE,40.79
2014-4-23,9,SONORIZAÇÃO AMBIENTAL,59.9
2011-9-16,4,SPOTIFY,17.61
2016-3-8,8,SHOWS AO VIVO,49.63
2014-7-12,5,YOUTUBE,73.57
2013-7-27,5,RÁDIOS AM/FM,48.67
2015-3-7,11,SPOTIFY,2.12
2015-2-6,10,SPOTIFY,51.73
2019-4-8,4,SONORIZAÇÃO AMBIENTAL,88.26
2012-11-24,2,SPOTIFY,83.68
2013-9-23,3,TV GLOBO,98.85
2016-2-16,10,SPOTIFY,95.49
2019-5-25,4,SHOWS AO VIVO,54.5
2010-8-25,5,YOUTUBE,73.53
2019-7-25,7,SPOTIFY,24.35
2017-9-28,11,SPOTIFY,16.98
2014-12-13,9,SPOTIFY,72.96
2018-7-3,2,RÁDIOS AM/FM,63.39
2012-4-25,8,YOUTUBE,41.08
2010-2-2,8,SPOTIFY,84.06
2016-2-19,5,SHOWS AO VIVO,33.13
2013-9-15,1,SPOTIFY,1.82
2020-1-17,9,SPOTIFY,21.89
2011-8-2,1,RÁDIOS AM/FM,85.07
2018-2-17,1,RÁDIOS AM/FM,83.92
2015-11-24,9,SHOWS AO VIVO,81.52
2015-8-9,6,SPOTIFY,88.85
2019-6-10,4,SONORIZAÇÃO AMBIENTAL,54.81
2013-9-21,3,SPOTIFY,68.5
2015-11-7,13,TV GLOBO,93.4
2011-1-22,13,SHOWS AO VIVO,14.03
2010-10-17,1,SPOTIFY,87.28
2015-12-28,3,TV GLOBO,72.77
2019-7-5,8,SPOTIFY,93.73
2012-4-7,5,SPOTIFY,72.15
2016-2-22,1,SPOTIFY,80.52
2021-3-16,2,SHOWS AO VIVO,42.14
2013-5-11,4,SHOWS AO VIVO,94.68
2020-3-17,8,SHOWS AO VIVO,88.69
2013-2-15,9,SHOWS AO VIVO,42.67
2011-7-22,2,YOUTUBE,93.66
2011-9-8,3,RÁDIOS AM/FM,74.5
2012-12-15,10,SHOWS AO VIVO,8.68
2011-1-2,9,SPOTIFY,38.38
2014-5-2,6,TV GLOBO,46.25
2012-10-27,8,TV GLOBO,11.61
2020-9-10,1,SHOWS AO VIVO,90.15
2018-1-7,8,TV GLOBO,80.67
2014-12-11,5,RÁDIOS AM/FM,8.51
2012-9-1,2,SPOTIFY,87.06
2016-4-17,13,YOUTUBE,89.29
2010-9-2,2,YOUTUBE,96.43
2013-4-16,1,TV GLOBO,94.22
2011-11-28,3,SPOTIFY,88.72
2019-10-24,4,RÁDIOS AM/FM,30.92
2013-4-18,8,RÁDIOS AM/FM,86.36
2021-10-16,5,SHOWS AO VIVO,70.33
2015-7-15,11,YOUTUBE,75.28
2020-9-19,2,SPOTIFY,65.3
2010-6-14,8,TV GLOBO,78.61
2011-8-20,1,SPOTIFY,60.74
2016-4-24,13,YOUTUBE,46.69
2014-10-14,4,RÁDIOS AM/FM,52.4
2010-1-18,11,SPOTIFY,80.46
2021-10-28,6,RÁDIOS AM/FM,74.06
2014-7-10,2,SPOTIFY,73.18
2020-2-26,13,SPOTIFY,77.68
2020-1-18,1,SHOWS AO VIVO,87.51
2015-3-11,8,SPOTIFY,84.19
2021-1-19,9,SHOWS AO VIVO,4.92
2016-7-7,6,TV GLOBO,74.3
2011-1-15,1,YOUTUBE,46.94
2016-2-27,1,TV GLOBO,75.36
2017-11-16,7,SPOTIFY,70.1
2012-11-14,11,YOUTUBE,69.86
2018-2-26,13,SHOWS AO VIVO,78.02
2011-8-11,13,YOUTUBE,98.48
2014-11-11,3,SHOWS AO VIVO,10.01
2013-6-23,10,SHOWS AO VIVO,42.65
2014-10-23,4,SPOTIFY,59.43
2015-9-5,9,SPOTIFY,79.24
2010-8-22,3,SONORIZAÇÃO AMBIENTAL,23.99
2013-1-13,11,SHOWS AO VIVO,93.15
2021-9-9,12,SHOWS AO VIVO,29.71
2014-9-11,13,YOUTUBE,6.83
2017-1-13,5,TV GLOBO,89.79
2010-5-18,11,TV GLOBO,42.88
2018-11-3,11,SPOTIFY,35.68
2013-3-14,7,SHOWS AO VIVO,31.76
2011-10-12,9,YOUTUBE,37.85
2021-11-15,11,SHOWS AO VIVO,16.15
2017-9-21,6,YOUTUBE,34.14
2019-4-20,9,SHOWS AO VIVO,30.36
2017-2-20,10,YOUTUBE,88.3
2015-9-9,3,SPOTIFY,94.42
2015-8-11,12,SPOTIFY,19.21
2019-12-2,13,SPOTIFY,0.52
2013-2-24,12,RÁDIOS AM/FM,56.13
2014-4-10,4,SPOTIFY,17.37
2019-8-24,10,SPOTIFY,48.34
2017-4-15,5,RÁDIOS AM/FM,85.62
2011-1-7,11,RÁDIOS AM/FM,26.2
2012-2-18,7,SPOTIFY,45.13
2020-8-28,9,RÁDIOS AM/FM,18.95
2013-5-12,3,RÁDIOS AM/FM,69.18
2014-5-11,4,YOUTUBE,96.53
2018-5-15,9,SHOWS AO VIVO,93.93
2010-4-16,5,SHOWS AO VIVO,67.04
2021-1-5,7,YOUTUBE,66.29
2012-6-22,6,SHOWS AO VIVO,6.77
2020-12-1,1,SPOTIFY,18.27
2018-11-24,13,SHOWS AO VIVO,70.33
2011-11-15,4,RÁDIOS AM/FM,39.35
2018-11-11,2,SHOWS AO VIVO,59.26
2017-11-28,2,RÁDIOS AM/FM,51.72
2014-10-27,13,SHOWS AO VIVO,4.04
2012-4-17,6,TV GLOBO,58.48
2010-7-2,6,SHOWS AO VIVO,65.37
2017-6-28,5,YOUTUBE,1.78
2012-9-9,8,YOUTUBE,86.95
2015-3-27,12,SPOTIFY,12.03
2015-10-25,3,YOUTUBE,45.4
2018-11-9,9,SPOTIFY,87.51
2011-4-5,3,YOUTUBE,79.65
2011-1-20,8,SPOTIFY,53.24
2019-3-2,5,SPOTIFY,10.83
2017-7-25,8,SHOWS AO VIVO,90.81
2010-1-17,8,SHOWS AO VIVO,52.38
2015-8-8,5,TV GLOBO,55.31
2016-7-4,1,SPOTIFY,38.07
2014-12-13,13,SHOWS AO VIVO,94.05
2018-7-15,7,SHOWS AO VIVO,58.0
2017-11-14,12,TV GLOBO,43.57
2021-5-25,4,SPOTIFY,21.13
2012-7-8,11,YOUTUBE,46.6
2021-5-16,4,YOUTUBE,81.27
2021-11-23,4,SHOWS AO VIVO,45.09
2010-11-27,2,SHOWS AO VIVO,2.49
2011-11-7,12,SHOWS AO VIVO,4.53
2019-6-14,13,SHOWS AO VIVO,80.01
2020-9-5,9,SPOTIFY,62.5
2013-9-28,6,RÁDIOS AM/FM,10.44
2013-5-20,4,SHOWS AO VIVO,5.42
2012-10-28,13,SHOWS AO VIVO,28.07
2013-10-22,10,SHOWS AO VIVO,33.92
2012-10-7,9,YOUTUBE,5.36
2013-4-14,10,SONORIZAÇÃO AMBIENTAL,94.4
2019-9-2,12,SPOTIFY,55.67
2021-2-17,11,SPOTIFY,10.97
2012-4-24,6,SPOTIFY,53.35
2021-8-12,8,SPOTIFY,0.82
2014-6-20,6,TV GLOBO,7.77
2011-5-10,6,YOUTUBE,74.53
2011-12-23,13,SHOWS AO VIVO,13.6
2019-8-5,8,SPOTIFY,10.82
2020-6-7,9,SONORIZAÇÃO AMBIENTAL,9.97
2016-8-16,12,RÁDIOS AM/FM,35.84
2014-12-7,6,RÁDIOS AM/FM,73.04
2018-8-11,4,SPOTIFY,8.55
2014-5-5,7,SHOWS AO VIVO,11.28
2020-10-15,1,RÁDIOS AM/FM,61.64
2021-8-27,6,TV GLOBO,22.77
2017-4-24,1,SPOTIFY,28.22
2013-1-8,8,YOUTUBE,72.04
2016-12-16,3,SHOWS AO VIVO,29.45
2013-11-13,1,SHOWS AO VIVO,29.66
2021-6-8,7,RÁDIOS AM/FM,95.55
2010-12-19,12,SHOWS AO VIVO,65.84
2013-12-12,2,SONORIZAÇÃO AMBIENTAL,47.55
2011-10-14,11,TV GLOBO,85.18
2011-9-8,1,SPOTIFY,88.39
2013-5-26,13,SPOTIFY,68.78
2010-9-6,13,SPOTIFY,78.32
2016-6-8,6,SHOWS AO VIVO,86.04
2011-10-6,6,YOUTUBE,45.31
2012-11-23,8,TV GLOBO,88.13
2016-8-8,3,SPOTIFY,62.63
2018-11-11,3,SPOTIFY,90.08
2016-8-26,8,YOUTUBE,12.42
2020-1-15,1,SPOTIFY,40.19
2012-10-20,8,SHOWS AO VIVO,54.01
2020-10-15,1,TV GLOBO,51.53
2019-3-12,6,SPOTIFY,9.41
2010-1-4,12,SHOWS AO VIVO,66.41
2019-1-21,5,RÁDIOS AM/FM,76.35
2021-3-28,6,SHOWS AO VIVO,73.58
2012-9-26,8,RÁDIOS AM/FM,98.62
2013-6-25,10,SHOWS AO VIVO,91.77
2013-8-21,6,RÁDIOS AM/FM,93.33
2014-4-21,5,SHOWS AO VIVO,87.16
2010-9-19,6,YOUTUBE,0.34
2016-7-22,10,RÁDIOS AM/FM,55.35
2017-4-2,13,YOUTUBE,3.33
2020-3-12,3,SHOWS AO VIVO,31.46
2016-1-19,12,SPOTIFY,25.57
2010-1-3,10,SHOWS AO VIVO,54.15
2014-12-25,8,SHOWS AO VIVO,98.5
2013-11-12,2,SPOTIFY,79.0
2013-11-15,3,TV GLOBO,52.26
2018-8-3,1,SONORIZAÇÃO AMBIENTAL,77.67
2019-7-5,7,TV GLOBO,40.67
2010-10-9,6,RÁDIOS AM/FM,56.98
2018-6-15,10,SPOTIFY,54.76
2018-2-1,9,SHOWS AO VIVO,77.79
2018-4-21,7,SHOWS AO VIVO,14.5
2010-4-11,12,SHOWS AO VIVO,2.87
2014-6-23,10,RÁDIOS AM/FM,38.22
2018-5-15,13,SPOTIFY,97.09
2010-12-12,11,SPOTIFY,68.58
2021-4-26,6,RÁDIOS AM/FM,85.08
2015-3-16,13,SONORIZAÇÃO AMBIENTAL,98.9
2014-12-5,13,SHOWS AO VIVO,48.52
2011-6-15,6,SPOTIFY,7.71
2013-1-17,2,SPOTIFY,30.88
2010-5-20,6,RÁDIOS AM/FM,87.26
2011-4-22,10,TV GLOBO,15.76
2015-6-4,11,SHOWS AO VIVO,95.42
2010-9-9,3,TV GLOBO,81.14
2012-10-11,9,SPOTIFY,76.75
2021-8-14,2,SHOWS AO VIVO,12.91
2019-11-22,8,YOUTUBE,28.47
2013-8-22,8,RÁDIOS AM/FM,49.17
2018-6-17,11,SPOTIFY,66.06
2015-6-28,9,SHOWS AO VIVO,76.66
2013-10-21,1,SHOWS AO VIVO,11.2
2018-4-20,11,YOUTUBE,29.47
2019-11-6,10,YOUTUBE,59.78
2021-7-23,11,SHOWS AO VIVO,89.53
2012-3-22,9,SPOTIFY,50.45
2019-12-13,3,YOUTUBE,84.8
2014-12-23,5,SPOTIFY,20.33
2016-7-20,10,SPOTIFY,57.08
2019-10-13,13,SPOTIFY,23.03
2014-3-4,13,YOUTUBE,18.69
2018-7-21,13,RÁDIOS AM/FM,17.79
2013-12-26,12,SONORIZAÇÃO AMBIENTAL,84.21
2020-12-23,1,YOUTUBE,85.68
2012-2-12,9,SPOTIFY,56.43
2017-12-12,6,SHOWS AO VIVO,76.21
2016-1-2,5,RÁDIOS AM/FM,91.62
2014-8-25,10,SPOTIFY,62.88
2012-7-8,1,SPOTIFY,80.88
2015-5-19,8,SONORIZAÇÃO AMBIENTAL,38.14
2021-1-25,11,SPOTIFY,6.54
2021-11-28,12,SHOWS AO VIVO,31.32
2016-2-21,7,RÁDIOS AM/FM,91.28
2020-7-8,3,YOUTUBE,69.33
2016-6-6,2,SPOTIFY,84.02
2019-4-12,11,SONORIZAÇÃO AMBIENTAL,8.53
2019-5-9,7,SONORIZAÇÃO AMBIENTAL,45.38
2012-2-3,11,SHOWS AO VIVO,78.74
2010-9-24,12,SHOWS AO VIVO,80.13
2021-11-3,5,RÁDIOS AM/FM,31.97
2021-11-7,10,TV GLOBO,60.56
2015-7-10,13,RÁDIOS AM/FM,31.19
2016-12-20,13,SHOWS AO VIVO,40.27
2021-1-17,4,YOUTUBE,14.93
