data,cod_artista,fonte,valor_rendimento
2018-12-2,7,SPOTIFY,84.95
2016-8-3,4,YOUTUBE,51.53
2015-1-21,10,YOUTUBE,15.21
2021-11-24,6,SHOWS AO VIVO,11.61
2012-3-8,1,SPOTIFY,50.88
2017-6-26,1,SPOTIFY,36.33
2021-2-1,11,YOUTUBE,0.51
2015-9-21,13,SPOTIFY,85.7
2020-11-17,9,RÁDIOS AM/FM,82.25
2014-10-4,4,RÁDIOS AM/FM,86.31
2015-12-22,1,SPOTIFY,78.75
2012-5-10,1,SPOTIFY,72.83
2012-6-28,9,TV GLOBO,3.45
2012-9-3,10,TV GLOBO,36.16
2017-5-14,11,SHOWS AO VIVO,69.42
2016-8-18,8,SONORIZAÇÃO AMBIENTAL,34.77
2015-2-25,1,SONORIZAÇÃO AMBIENTAL,16.59
2012-4-5,3,SONORIZAÇÃO AMBIENTAL,19.73
2018-5-23,10,RÁDIOS AM/FM,93.25
2019-5-10,13,SONORIZAÇÃO AMBIENTAL,34.25
2020-5-15,6,SHOWS AO VIVO,43.91
2015-1-6,8,SHOWS AO VIVO,11.06
2011-3-15,11,YOUTUBE,28.17
2013-10-16,4,SPOTIFY,99.27
2013-7-9,2,YOUTUBE,4.45
2019-11-28,10,SPOTIFY,18.62
2017-4-17,7,YOUTUBE,4.81
2012-10-12,9,YOUTUBE,96.94
2013-9-17,6,SHOWS AO VIVO,76.0
2021-3-1,12,SHOWS AO VIVO,39.13
2017-12-2,1,SPOTIFY,35.77
2017-4-9,7,TV GLOBO,69.47
2012-2-3,13,YOUTUBE,53.21
2010-1-4,4,TV GLOBO,78.39
2021-12-18,9,SHOWS AO VIVO,28.12
2018-6-3,2,TV GLOBO,67.16
2018-7-27,5,SHOWS AO VIVO,73.29
2013-1-22,10,YOUTUBE,8.39
2020-5-8,1,SHOWS AO VIVO,5.93
2018-6-8,13,YOUTUBE,42.22
2019-6-11,2,YOUTUBE,46.87
2018-5-13,7,YOUTUBE,52.67
2011-9-17,3,SONORIZAÇÃO AMBIENTAL,43.16
2011-9-19,13,SPOTIFY,23.79
2014-7-7,3,RÁDIOS AM/FM,85.76
2011-9-13,11,RÁDIOS AM/FM,18.1
2012-1-9,6,YOUTUBE,62.28
2020-6-14,11,SPOTIFY,97.34
2010-4-4,1,TV GLOBO,96.2
2015-11-11,11,SPOTIFY,80.79
2010-12-5,6,RÁDIOS AM/FM,37.38
2011-8-17,5,YOUTUBE,5.07
2016-2-27,3,TV GLOBO,72.04
2016-10-25,2,RÁDIOS AM/FM,89.08
2020-3-10,13,YOUTUBE,77.44
2011-3-1,11,SPOTIFY,48.49
2017-7-18,6,YOUTUBE,23.88
2021-3-18,3,SPOTIFY,39.34
2018-1-5,9,SHOWS AO VIVO,63.76
2012-12-15,7,YOUTUBE,96.98
2014-2-27,9,SPOTIFY,20.9
2019-12-18,10,RÁDIOS AM/FM,18.59
2018-2-25,8,SONORIZAÇÃO AMBIENTAL,19.77
2021-8-27,7,SHOWS AO VIVO,21.64
2013-8-15,5,RÁDIOS AM/FM,88.27
2015-8-14,9,SPOTIFY,86.96
2021-10-28,4,YOUTUBE,17.03
2010-9-20,11,SHOWS AO VIVO,4.89
2013-2-24,7,SONORIZAÇÃO AMBIENTAL,52.33
2010-2-21,3,SPOTIFY,13.13
2011-9-19,11,TV GLOBO,64.21
2016-4-18,5,SHOWS AO VIVO,62.36
2011-8-4,1,SPOTIFY,19.83
2017-3-18,8,SONORIZAÇÃO AMBIENTAL,63.47
2020-7-5,8,SHOWS AO VIVO,77.57
2017-3-7,13,SPOTIFY,24.47
2015-3-10,7,SHOWS AO VIVO,10.8
2018-2-17,10,SPOTIFY,51.99
2010-6-18,9,SPOTIFY,72.6
2011-5-4,1,SHOWS AO VIVO,22.69
2020-7-18,7,TV GLOBO,58.23
2016-8-28,3,SPOTIFY,88.94
2020-6-8,10,SHOWS AO VIVO,60.47
2017-7-10,9,SONORIZAÇÃO AMBIENTAL,86.27
2021-6-4,1,YOUTUBE,95.49
2013-9-13,7,SPOTIFY,46.64
2012-10-18,8,SPOTIFY,88.65
2018-12-1,3,TV GLOBO,82.7
2012-8-16,3,SHOWS AO VIVO,23.96
2013-12-25,3,SPOTIFY,31.25
2014-1-23,13,SHOWS AO VIVO,51.77
2013-3-13,7,SONORIZAÇÃO AMBIENTAL,69.97
2014-6-9,2,YOUTUBE,54.67
2018-2-1,1,SPOTIFY,64.15
2014-3-11,8,SPOTIFY,69.58
2013-5-6,8,RÁDIOS AM/FM,91.89
2021-9-16,11,TV GLOBO,47.78
2017-10-11,12,SPOTIFY,94.19
2016-1-19,9,SPOTIFY,60.41
2016-8-13,3,SHOWS AO VIVO,74.78
2014-9-23,13,YOUTUBE,47.84
2019-7-21,5,SHOWS AO VIVO,10.89
2017-3-2,9,SHOWS AO VIVO,9.78
2018-4-26,4,SPOTIFY,47.64
2011-4-23,9,RÁDIOS AM/FM,43.74
2021-11-11,3,SHOWS AO VIVO,23.45
2019-7-17,9,SPOTIFY,17.58
2012-10-8,7,SPOTIFY,52.53
2013-3-9,6,RÁDIOS AM/FM,81.77
2019-9-25,12,SHOWS AO VIVO,82.67
2012-2-17,1,RÁDIOS AM/FM,14.63
2020-6-11,6,SPOTIFY,4.26
2015-7-12,13,SPOTIFY,56.3
2020-9-21,6,SHOWS AO VIVO,57.44
2020-12-21,9,SPOTIFY,6.24
2018-5-15,6,SHOWS AO VIVO,76.07
2010-1-19,6,RÁDIOS AM/FM,78.75
2013-6-8,5,SPOTIFY,64.07
2020-3-12,8,SPOTIFY,26.12
2012-2-19,8,SHOWS AO VIVO,8.61
2012-6-6,3,RÁDIOS AM/FM,84.2
2021-2-13,3,YOUTUBE,33.98
2018-3-22,6,SPOTIFY,49.7
2012-5-11,4,SHOWS AO VIVO,66.73
2018-8-11,6,SPOTIFY,6.83
2019-9-26,7,SPOTIFY,30.42
2015-8-15,3,SPOTIFY,4.28
2014-8-14,11,TV GLOBO,36.21
2017-3-7,1,SHOWS AO VIVO,82.72
2010-8-3,13,SPOTIFY,46.16
2010-1-9,2,YOUTUBE,83.49
2011-6-7,9,SHOWS AO VIVO,27.81
2021-9-21,8,RÁDIOS AM/FM,28.21
2018-6-16,7,SONORIZAÇÃO AMBIENTAL,58.94
2017-5-5,10,SHOWS AO VIVO,60.87
2013-11-12,11,SPOTIFY,49.91
2014-4-5,5,SHOWS AO VIVO,84.18
2018-7-1,11,RÁDIOS AM/FM,36.06
2015-2-19,12,SPOTIFY,50.31
2011-10-14,2,YOUTUBE,17.96
2013-12-17,6,SPOTIFY,65.3
2016-2-26,6,RÁDIOS AM/FM,9.01
2014-3-15,12,SHOWS AO VIVO,75.6
2014-8-12,4,YOUTUBE,32.85
2021-4-20,8,YOUTUBE,10.01
2013-3-16,6,SPOTIFY,37.61
2019-10-6,3,SONORIZAÇÃO AMBIENTAL,79.79
2015-8-5,6,SHOWS AO VIVO,37.57
2020-1-16,5,SPOTIFY,96.09
2015-7-18,1,SPOTIFY,31.98
2016-1-18,10,TV GLOBO,7.3
2017-12-3,5,SPOTIFY,26.21
2020-2-21,12,SPOTIFY,72.17
2010-9-12,7,RÁDIOS AM/FM,55.08
2020-10-24,7,SONORIZAÇÃO AMBIENTAL,16.43
2014-8-21,12,SHOWS AO VIVO,37.79
2021-2-25,1,RÁDIOS AM/FM,26.41
2017-10-27,11,YOUTUBE,36.42
2010-7-11,10,SPOTIFY,86.13
2017-4-7,9,RÁDIOS AM/FM,20.91
2015-7-14,10,YOUTUBE,97.2
2019-7-13,4,SPOTIFY,91.81
2021-3-5,11,SPOTIFY,75.18
2019-4-14,6,RÁDIOS AM/FM,84.55
2018-3-17,13,SPOTIFY,16.21
2013-9-25,4,RÁDIOS AM/FM,2.81
2016-11-7,13,YOUTUBE,76.83
2016-2-4,11,TV GLOBO,18.6
2017-12-26,7,YOUTUBE,60.78
2021-7-17,7,YOUTUBE,67.02
2019-8-28,13,SONORIZAÇÃO AMBIENTAL,35.67
2019-5-18,8,SONORIZAÇÃO AMBIENTAL,84.29
2015-3-10,10,SHOWS AO VIVO,31.57
2019-7-15,6,SPOTIFY,46.84
2021-2-25,9,SHOWS AO VIVO,73.4
2018-6-22,1,SHOWS AO VIVO,8.72
2021-2-15,3,RÁDIOS AM/FM,35.74
2012-5-26,7,RÁDIOS AM/FM,44.84
2016-10-6,12,RÁDIOS AM/FM,75.31
2016-9-28,4,SHOWS AO VIVO,16.46
2018-9-21,1,SHOWS AO VIVO,76.35
2017-7-5,1,SPOTIFY,59.72
2011-9-10,13,SHOWS AO VIVO,10.62
2015-6-23,5,SPOTIFY,88.35
2018-3-10,11,SHOWS AO VIVO,91.33
2020-12-11,11,RÁDIOS AM/FM,70.72
2014-7-9,1,SPOTIFY,77.56
2010-9-8,4,RÁDIOS AM/FM,8.31
2015-1-20,4,SHOWS AO VIVO,62.18
2020-12-21,2,RÁDIOS AM/FM,62.97
2019-6-14,10,RÁDIOS AM/FM,15.19
2011-3-20,1,SHOWS AO VIVO,61.42
2014-10-11,11,SPOTIFY,87.59
2012-8-12,13,SHOWS AO VIVO,79.11
2014-10-22,3,TV GLOBO,74.77
2013-2-26,12,SHOWS AO VIVO,41.94
2019-10-20,9,TV GLOBO,5.18
2017-12-6,9,SPOTIFY,49.26
2012-11-21,13,SPOTIFY,13.17
2013-6-10,6,SPOTIFY,57.68
2016-6-25,8,SHOWS AO VIVO,28.33
2013-7-24,9,SPOTIFY,9.98
2020-5-28,4,SPOTIFY,8.73
2012-7-2,9,RÁDIOS AM/FM,66.08
2020-4-22,12,TV GLOBO,66.29
2016-3-19,7,SHOWS AO VIVO,13.74
2021-4-3,12,YOUTUBE,73.97
2019-10-17,12,SPOTIFY,47.7
2016-8-22,1,YOUTUBE,72.49
2013-5-7,1,SHOWS AO VIVO,72.16
2015-6-23,1,SHOWS AO VIVO,53.38
2016-6-5,4,SPOTIFY,55.94
2021-8-21,10,SPOTIFY,49.44
2019-7-25,2,RÁDIOS AM/FM,23.36
2019-7-12,4,SHOWS AO VIVO,46.51
2018-12-5,1,YOUTUBE,58.46
2018-7-8,7,TV GLOBO,83.44
2012-2-4,9,SHOWS AO VIVO,54.86
2019-11-17,7,SONORIZAÇÃO AMBIENTAL,39.21
2013-1-22,2,SPOTIFY,96.42
2015-6-26,6,YOUTUBE,20.51
2014-8-2,13,TV GLOBO,62.25
2016-6-1,1,SHOWS AO VIVO,85.11
2020-4-13,9,SHOWS AO VIVO,10.48
2011-5-23,1,SHOWS AO VIVO,40.19
2013-10-28,2,SPOTIFY,53.36
2016-3-14,3,SPOTIFY,54.9
2010-10-11,7,SHOWS AO VIVO,11.34
2012-9-28,11,SPOTIFY,39.66
2019-5-23,13,TV GLOBO,94.64
2017-4-13,1,RÁDIOS AM/FM,47.11
2014-1-6,6,SPOTIFY,10.37
2018-6-2,13,YOUTUBE,13.59
2021-9-26,7,RÁDIOS AM/FM,91.2
2012-7-23,13,SHOWS AO VIVO,12.46
2011-1-18,12,SPOTIFY,63.41
2010-12-19,2,RÁDIOS AM/FM,83.51
2014-10-9,9,SHOWS AO VIVO,60.7
2019-9-25,6,SPOTIFY,68.29
2014-6-22,13,SPOTIFY,23.51
2017-8-21,1,RÁDIOS AM/FM,44.85
2010-8-26,7,SPOTIFY,68.96
2011-5-9,8,RÁDIOS AM/FM,47.36
2011-2-4,4,SPOTIFY,96.47
2016-9-6,4,SPOTIFY,85.78
2016-7-3,13,RÁDIOS AM/FM,0.56
2021-4-25,6,SPOTIFY,30.08
2017-8-23,3,YOUTUBE,31.84
2010-9-6,9,SPOTIFY,22.85
2019-2-9,6,RÁDIOS AM/FM,16.12
2016-5-21,8,YOUTUBE,46.32
2018-1-11,13,RÁDIOS AM/FM,23.35
2015-2-3,9,SPOTIFY,13.93
2015-10-7,6,YOUTUBE,72.53
2020-10-11,2,SHOWS AO VIVO,72.97
2017-8-9,8,TV GLOBO,43.52
2011-12-17,1,YOUTUBE,61.73
2018-9-7,1,SPOTIFY,83.46
2012-5-4,5,SHOWS AO VIVO,89.9
2020-3-3,1,RÁDIOS AM/FM,89.18
2019-3-26,13,YOUTUBE,83.83
2021-8-28,2,RÁDIOS AM/FM,37.85
2018-7-8,12,SPOTIFY,66.31
2016-11-23,2,TV GLOBO,26.51
2021-8-10,4,RÁDIOS AM/FM,17.57
2019-2-20,7,SPOTIFY,20.0
2016-5-25,13,TV GLOBO,78.17
2017-6-25,8,SHOWS AO VIVO,43.11
2021-8-24,13,YOUTUBE,8.12
2012-3-13,11,SPOTIFY,73.53
2017-8-27,8,SHOWS AO VIVO,78.98
2017-2-10,12,YOUTUBE,68.35
2014-11-19,9,SONORIZAÇÃO AMBIENTAL,17.66
2012-11-21,8,SPOTIFY,66.69
2019-11-12,12,TV GLOBO,62.78
2012-9-1,7,YOUTUBE,95.96
2015-9-9,1,TV GLOBO,28.82
2011-7-11,11,SPOTIFY,36.65
2019-4-12,2,SPOTIFY,59.97
2013-2-20,2,YOUTUBE,40.15
2018-11-13,13,RÁDIOS AM/FM,48.65
2012-1-8,1,RÁDIOS AM/FM,99.54
2021-2-21,13,SHOWS AO VIVO,9.63
2017-8-27,8,SHOWS AO VIVO,4.41
2017-8-26,6,SHOWS AO VIVO,92.67
2013-5-26,11,TV GLOBO,17.22
2014-3-21,1,SPOTIFY,80.14
2012-6-1,1,SONORIZAÇÃO AMBIENTAL,25.58
2016-5-27,10,YOUTUBE,65.88
2014-8-12,12,YOUTUBE,33.61
2019-4-16,2,YOUTUBE,52.36
2010-1-20,7,SPOTIFY,95.38
2014-10-24,9,TV GLOBO,53.2
2010-1-13,11,SPOTIFY,23.0
2021-5-28,3,SHOWS AO VIVO,3.64
2018-3-12,6,TV GLOBO,20.22
2011-9-20,10,YOUTUBE,71.3
2018-4-1,6,YOUTUBE,66.93
2016-1-15,8,SHOWS AO VIVO,76.4
2021-4-23,1,SPOTIFY,94.38
2020-9-27,4,SHOWS AO VIVO,36.23
2013-4-28,8,SHOWS AO VIVO,71.74
2018-10-12,9,SPOTIFY,89.4
2010-12-24,4,SHOWS AO VIVO,8.61
2013-12-26,3,SHOWS AO VIVO,62.74
2018-11-20,11,RÁDIOS AM/FM,89.8
2013-12-9,11,RÁDIOS AM/FM,38.29
2021-1-16,2,RÁDIOS AM/FM,45.12
2020-8-17,9,YOUTUBE,17.19
2013-12-10,13,RÁDIOS AM/FM,40.9
2014-4-12,9,SPOTIFY,57.01
2015-7-6,11,SPOTIFY,0.44
2020-11-7,9,SPOTIFY,30.1
2018-4-22,1,YOUTUBE,75.86
2011-8-14,6,SPOTIFY,31.74
2014-8-7,13,SPOTIFY,68.86
2012-11-1,12,SPOTIFY,93.51
2011-1-26,5,SPOTIFY,49.02
2021-11-24,9,YOUTUBE,30.83
2018-1-17,2,SHOWS AO VIVO,61.48
2013-12-25,9,RÁDIOS AM/FM,77.29
2011-4-13,11,SHOWS AO VIVO,88.63
2020-11-21,9,SONORIZAÇÃO AMBIENTAL,46.97
2018-9-21,2,SHOWS AO VIVO,5.42
2013-6-3,11,RÁDIOS AM/FM,48.56
2021-11-5,7,SHOWS AO VIVO,96.45
2011-7-10,13,YOUTUBE,59.21
2015-7-3,1,RÁDIOS AM/FM,15.23
2019-2-21,6,TV GLOBO,15.61
2020-8-15,2,SHOWS AO VIVO,78.13
2021-3-14,13,SPOTIFY,45.48
2013-9-28,7,SHOWS AO VIVO,14.97
2011-11-28,11,TV GLOBO,18.62
2019-11-16,13,YOUTUBE,99.04
2021-7-7,5,YOUTUBE,24.83
2013-2-22,8,YOUTUBE,43.08
2011-1-21,3,YOUTUBE,78.88
2015-11-13,8,RÁDIOS AM/FM,61.8
2014-8-14,10,RÁDIOS AM/FM,4.29
2019-11-18,10,YOUTUBE,83.79
2013-5-17,13,RÁDIOS AM/FM,69.18
2014-2-11,5,RÁDIOS AM/FM,81.41
2020-2-10,9,SONORIZAÇÃO AMBIENTAL,41.15
2016-4-26,10,YOUTUBE,37.56
2015-11-27,13,RÁDIOS AM/FM,19.57
2011-6-13,13,SHOWS AO VIVO,70.15
2012-7-4,9,YOUTUBE,88.11
2015-6-9,10,SHOWS AO VIVO,60.99
2021-10-27,13,SHOWS AO VIVO,25.8
2021-2-23,1,RÁDIOS AM/FM,21.46
2011-2-24,6,SPOTIFY,82.26
2015-5-11,11,SPOTIFY,90.52
2015-7-25,4,SPOTIFY,6.16
2013-11-21,1,SHOWS AO VIVO,65.99
2016-11-1,4,TV GLOBO,28.55
2015-12-26,6,SPOTIFY,92.59
2014-9-28,4,TV GLOBO,41.36
2011-10-9,5,SONORIZAÇÃO AMBIENTAL,4.9
2012-9-27,5,YOUTUBE,29.86
2016-7-13,2,SHOWS AO VIVO,62.54
2014-10-3,13,TV GLOBO,0.05
2016-6-5,9,YOUTUBE,13.62
2014-4-27,9,SHOWS AO VIVO,86.91
2012-3-27,8,SONORIZAÇÃO AMBIENTAL,28.59
2018-9-3,3,SHOWS AO VIVO,24.31
2020-5-2,6,SPOTIFY,44.9
2015-10-7,10,TV GLOBO,1.05
2020-11-6,3,TV GLOBO,78.84
2016-3-13,9,SPOTIFY,71.72
2011-8-24,11,RÁDIOS AM/FM,81.34
2020-11-22,1,TV GLOBO,25.19
2020-3-23,9,RÁDIOS AM/FM,10.48
2017-3-15,4,SHOWS AO VIVO,82.12
2013-11-20,12,SPOTIFY,45.58
2015-8-24,6,SPOTIFY,96.19
2020-1-1,4,SPOTIFY,94.64
2013-8-19,5,RÁDIOS AM/FM,49.69
2014-2-8,9,YOUTUBE,43.58
2014-7-3,6,SPOTIFY,79.74
2012-8-15,7,YOUTUBE,78.13
2014-3-3,10,SONORIZAÇÃO AMBIENTAL,51.48
2013-7-16,5,RÁDIOS AM/FM,12.07
2010-9-12,1,SPOTIFY,17.95
2014-11-9,4,SHOWS AO VIVO,77.0
2018-1-10,9,SPOTIFY,59.13
2017-2-21,10,SHOWS AO VIVO,17.88
2016-10-19,12,SHOWS AO VIVO,95.27
2017-3-6,5,SHOWS AO VIVO,20.05
2011-1-20,6,SPOTIFY,62.76
2017-7-22,8,RÁDIOS AM/FM,86.3
2019-8-12,1,YOUTUBE,63.36
2017-5-13,9,TV GLOBO,45.73
2011-10-28,12,SPOTIFY,5.83
2010-8-14,9,SPOTIFY,67.94
2011-10-20,2,YOUTUBE,1.86
2021-11-22,8,RÁDIOS AM/FM,48.64
2018-6-20,2,SPOTIFY,42.79
2010-2-25,7,SPOTIFY,62.95
2019-1-26,3,YOUTUBE,57.38
2017-6-24,13,SHOWS AO VIVO,12.89
2010-7-9,10,SHOWS AO VIVO,81.53
2013-6-18,13,TV GLOBO,52.33
2017-2-17,3,SHOWS AO VIVO,61.28
2017-5-25,8,TV GLOBO,92.44
2019-4-8,3,RÁDIOS AM/FM,60.53
2019-3-21,6,SPOTIFY,95.53
2017-7-24,13,SHOWS AO VIVO,98.73
2017-12-5,1,SHOWS AO VIVO,64.97
2014-1-3,5,SPOTIFY,45.45
2017-12-9,2,SHOWS AO VIVO,31.51
2013-1-7,5,SHOWS AO VIVO,77.19
2020-3-19,9,SHOWS AO VIVO,15.71
2017-4-2,8,SPOTIFY,77.25
2021-7-13,3,SPOTIFY,24.04
2015-4-3,13,TV GLOBO,15.4
2014-12-16,7,YOUTUBE,80.55
2014-11-5,2,SHOWS AO VIVO,16.96
2013-2-24,6,SPOTIFY,21.03
2012-2-28,6,SHOWS AO VIVO,17.74
2012-10-9,8,SPOTIFY,85.48
2019-5-11,9,SPOTIFY,18.86
2018-3-7,8,SHOWS AO VIVO,88.74
2010-12-12,1,SHOWS AO VIVO,17.53
2011-3-11,6,SPOTIFY,19.24
2017-6-14,10,SHOWS AO VIVO,82.46
2019-9-4,10,SONORIZAÇÃO AMBIENTAL,20.08
2018-1-6,8,TV GLOBO,55.05
2013-1-6,4,SHOWS AO VIVO,3.82
2014-4-23,7,TV GLOBO,94.91
2019-11-25,10,SPOTIFY,48.35
2012-12-6,3,YOUTUBE,90.71
2011-5-16,12,TV GLOBO,68.67
2019-7-11,11,SPOTIFY,36.33
2017-7-19,11,SHOWS AO VIVO,52.81
2015-4-4,8,RÁDIOS AM/FM,89.37
2017-12-8,1,SPOTIFY,20.24
2012-3-19,13,SPOTIFY,52.37
2014-7-6,3,RÁDIOS AM/FM,29.95
2013-7-7,12,SONORIZAÇÃO AMBIENTAL,18.39
2017-5-4,10,SPOTIFY,99.03
2021-5-9,3,SHOWS AO VIVO,21.07
2012-12-4,11,SPOTIFY,34.17
2018-5-20,12,YOUTUBE,42.41
2020-4-26,12,RÁDIOS AM/FM,15.12
2016-2-9,11,YOUTUBE,72.7
2020-3-23,3,SHOWS AO VIVO,93.01
2017-1-22,2,TV GLOBO,4.79
2015-12-9,4,YOUTUBE,98.71
2019-2-22,9,SPOTIFY,87.88
2012-8-20,5,SHOWS AO VIVO,78.37
2012-12-23,10,YOUTUBE,43.61
2019-10-11,8,SPOTIFY,27.55
2011-10-10,5,TV GLOBO,11.19
2018-12-9,7,SONORIZAÇÃO AMBIENTAL,52.37
2015-5-24,1,YOUTUBE,44.84
2017-2-10,12,SPOTIFY,30.7
2014-3-24,5,SPOTIFY,50.41
2016-4-25,11,YOUTUBE,62.65
2014-3-24,5,SONORIZAÇÃO AMBIENTAL,3.22
2013-3-27,5,SHOWS AO VIVO,37.3
2016-8-3,1,SHOWS AO VIVO,27.93
2014-10-14,1,SPOTIFY,88.05
2016-3-19,2,TV GLOBO,19.21
2010-7-12,1,SHOWS AO VIVO,98.53
2012-1-4,2,YOUTUBE,47.34
2020-5-13,13,SPOTIFY,20.31
2018-5-24,4,YOUTUBE,85.49
2020-8-17,5,SPOTIFY,55.29
2021-5-4,9,SHOWS AO VIVO,64.88
2010-5-20,11,SHOWS AO VIVO,47.23
2016-11-8,10,TV GLOBO,61.03
2016-8-2,13,SHOWS AO VIVO,40.81
2015-4-20,12,SHOWS AO VIVO,62.67
2015-8-27,10,YOUTUBE,84.82
2012-6-23,4,SPOTIFY,36.09
2019-1-19,9,TV GLOBO,0.92
2015-9-7,13,YOUTUBE,64.35
2011-3-6,10,YOUTUBE,18.34
2019-4-28,3,RÁDIOS AM/FM,82.07
2010-7-17,11,SPOTIFY,95.09
2018-11-20,9,SPOTIFY,81.33
2019-3-17,11,TV GLOBO,18.21
2016-8-17,8,SHOWS AO VIVO,33.75
2010-11-5,1,RÁDIOS AM/FM,59.83
2020-11-7,12,SPOTIFY,20.18
2016-3-1,10,SHOWS AO VIVO,63.17
2011-4-23,10,SPOTIFY,98.7
2020-3-9,13,SPOTIFY,54.75
2011-5-11,12,SPOTIFY,22.44
2018-7-4,10,SPOTIFY,48.21
2010-11-14,1,TV GLOBO,10.87
2016-2-5,5,SPOTIFY,28.35
2017-7-8,7,SPOTIFY,72.97
2017-7-16,2,RÁDIOS AM/FM,86.65
2012-8-27,3,SHOWS AO VIVO,97.32
2011-3-13,12,TV GLOBO,83.58
2010-7-16,5,SPOTIFY,41.45
2014-12-18,5,YOUTUBE,9.52
2021-10-27,6,TV GLOBO,76.85
2017-10-18,8,SPOTIFY,14.95
2017-10-13,1,SHOWS AO VIVO,90.11
2010-11-2,7,SHOWS AO VIVO,96.36
2013-10-27,3,SONORIZAÇÃO AMBIENTAL,4.78
2010-10-19,12,SHOWS AO VIVO,56.37
2012-2-8,1,SHOWS AO VIVO,66.87
2014-10-14,10,SHOWS AO VIVO,74.3
2010-8-28,1,TV GLOBO,99.64
2017-10-20,12,RÁDIOS AM/FM,85.37
2010-9-16,13,SHOWS AO VIVO,12.08
2020-1-10,1,SONORIZAÇÃO AMBIENTAL,5.14
2021-9-2,10,SPOTIFY,55.92
2021-7-23,8,SPOTIFY,72.54
2010-6-16,10,RÁDIOS AM/FM,44.44
2015-4-7,10,SPOTIFY,15.88
2014-1-26,8,SPOTIFY,87.18
2010-5-17,3,SHOWS AO VIVO,38.55
2018-5-28,12,YOUTUBE,99.02
2015-6-23,9,TV GLOBO,51.72
2020-7-26,8,SPOTIFY,46.87
2015-5-27,12,TV GLOBO,26.18
2013-7-26,5,TV GLOBO,91.24
2019-1-3,7,SHOWS AO VIVO,78.22
2013-12-21,8,SHOWS AO VIVO,50.09
2020-3-19,10,YOUTUBE,85.57
2020-9-27,11,SHOWS AO VIVO,85.61
2012-9-27,5,SONORIZAÇÃO AMBIENTAL,91.6
2010-6-24,5,SHOWS AO VIVO,55.0
2012-4-28,3,RÁDIOS AM/FM,2.05
2019-2-15,13,SPOTIFY,17.81
2019-7-24,6,SHOWS AO VIVO,96.02
2010-2-11,9,SONORIZAÇÃO AMBIENTAL,78.89
2018-4-15,11,SPOTIFY,8.38
2021-7-15,10,SHOWS AO VIVO,75.96
2017-1-12,4,SPOTIFY,56.7
2015-12-19,11,YOUTUBE,38.37
2013-4-8,11,SHOWS AO VIVO,45.39
