data,cod_artista,fonte,valor_rendimento
2011-7-7,1,YOUTUBE,0.92
2020-6-6,9,SPOTIFY,59.78
2011-2-17,7,YOUTUBE,90.35
2017-5-12,9,SHOWS AO VIVO,42.2
2018-2-15,12,SHOWS AO VIVO,98.99
2015-2-17,1,TV GLOBO,42.88
2018-11-20,3,SPOTIFY,87.87
2021-9-1,6,RÁDIOS AM/FM,5.05
2021-1-26,10,SPOTIFY,29.79
2011-8-25,13,RÁDIOS AM/FM,73.23
2015-7-11,10,SONORIZAÇÃO AMBIENTAL,83.31
2021-1-25,13,RÁDIOS AM/FM,6.8
2019-10-2,7,SONORIZAÇÃO AMBIENTAL,45.76
2010-8-22,4,RÁDIOS AM/FM,57.49
2021-12-1,7,SONORIZAÇÃO AMBIENTAL,89.21
2012-2-6,5,SHOWS AO VIVO,76.86
2018-4-12,13,SPOTIFY,31.3
2019-5-25,3,SHOWS AO VIVO,66.83
2012-2-5,12,YOUTUBE,4.39
2014-2-18,5,TV GLOBO,46.95
2018-9-17,5,SPOTIFY,1.47
2020-4-28,2,SPOTIFY,52.74
2015-1-16,9,RÁDIOS AM/FM,39.57
2019-9-19,3,SHOWS AO VIVO,82.0
2012-2-25,11,SPOTIFY,86.93
2011-4-15,9,TV GLOBO,59.37
2020-11-15,1,SPOTIFY,7.44
2016-3-7,5,SPOTIFY,8.19
2013-1-3,9,SHOWS AO VIVO,13.11
2017-9-8,13,YOUTUBE,66.81
2015-5-7,9,SPOTIFY,28.54
2016-6-7,6,SHOWS AO VIVO,0.1
2015-12-23,13,SPOTIFY,70.18
2020-7-7,11,RÁDIOS AM/FM,58.33
2012-12-27,1,SPOTIFY,18.94
2014-11-16,11,SPOTIFY,47.24
2019-12-14,4,TV GLOBO,2.26
2012-5-9,2,SPOTIFY,27.94
2020-7-4,3,RÁDIOS AM/FM,18.22
2012-8-5,7,SHOWS AO VIVO,62.72
2012-5-4,11,TV GLOBO,55.46
2010-11-18,5,SPOTIFY,53.57
2019-1-20,12,SHOWS AO VIVO,93.12
2021-10-3,2,SPOTIFY,78.92
2018-6-25,4,SPOTIFY,47.7
2013-8-2,9,SHOWS AO VIVO,74.75
2015-10-1,6,SHOWS AO VIVO,68.16
2020-4-18,8,SPOTIFY,68.21
2019-4-16,1,RÁDIOS AM/FM,36.5
2020-5-28,1,SPOTIFY,60.36
2011-10-12,13,SHOWS AO VIVO,26.55
2016-8-9,1,TV GLOBO,53.95
2011-1-3,1,RÁDIOS AM/FM,11.16
2013-11-1,5,YOUTUBE,51.0
2021-1-12,6,RÁDIOS AM/FM,91.69
2011-11-23,9,RÁDIOS AM/FM,41.76
2018-5-25,10,TV GLOBO,84.1
2015-2-13,3,SHOWS AO VIVO,53.54
2018-2-11,5,SHOWS AO VIVO,74.62
2018-8-17,10,SHOWS AO VIVO,11.3
2015-8-26,4,TV GLOBO,11.09
2017-11-12,11,SPOTIFY,94.25
2016-1-19,7,SPOTIFY,44.34
2015-5-5,12,SHOWS AO VIVO,40.81
2018-2-17,1,SHOWS AO VIVO,84.54
2010-7-6,3,SHOWS AO VIVO,83.15
2017-5-10,13,SONORIZAÇÃO AMBIENTAL,2.14
2021-6-23,1,RÁDIOS AM/FM,39.01
2015-10-18,7,SPOTIFY,27.11
2014-10-21,3,SPOTIFY,16.35
2020-7-26,7,RÁDIOS AM/FM,79.06
2018-11-6,7,RÁDIOS AM/FM,98.99
2017-3-12,11,SHOWS AO VIVO,44.61
2010-12-7,12,TV GLOBO,95.87
2012-8-19,7,SPOTIFY,12.06
2017-1-6,5,SPOTIFY,64.89
2021-10-13,3,SHOWS AO VIVO,98.74
2012-6-11,3,SONORIZAÇÃO AMBIENTAL,11.74
2018-11-14,13,RÁDIOS AM/FM,60.65
2010-4-4,12,RÁDIOS AM/FM,12.76
2018-4-7,6,TV GLOBO,54.15
2016-7-10,5,RÁDIOS AM/FM,78.47
2020-10-8,7,SONORIZAÇÃO AMBIENTAL,35.19
2018-10-23,11,SHOWS AO VIVO,23.85
2011-6-12,12,RÁDIOS AM/FM,56.78
2016-11-10,4,SPOTIFY,97.6
2012-1-8,12,SHOWS AO VIVO,72.16
2020-12-24,1,TV GLOBO,12.18
2013-2-18,5,SPOTIFY,99.64
2020-1-6,2,RÁDIOS AM/FM,99.47
2011-10-5,3,SHOWS AO VIVO,31.33
2012-10-9,6,SPOTIFY,90.38
2017-12-18,1,SPOTIFY,55.59
2017-11-22,4,YOUTUBE,93.44
2011-1-9,3,SHOWS AO VIVO,65.64
2019-3-13,3,SPOTIFY,8.17
2010-3-16,5,SPOTIFY,65.38
2015-4-6,3,SHOWS AO VIVO,7.39
2021-9-16,5,RÁDIOS AM/FM,44.32
2013-9-17,4,RÁDIOS AM/FM,16.86
2014-12-26,11,SHOWS AO VIVO,59.59
2014-7-12,2,TV GLOBO,92.86
2014-4-18,11,TV GLOBO,45.6
2018-7-26,11,YOUTUBE,87.53
2016-6-10,2,RÁDIOS AM/FM,86.49
2012-9-6,1,SPOTIFY,76.52
2018-3-3,10,SPOTIFY,11.33
2017-4-16,12,SPOTIFY,83.94
2016-3-19,7,SPOTIFY,90.47
2013-10-7,10,SHOWS AO VIVO,91.66
2019-7-17,13,SPOTIFY,35.36
2017-1-4,7,RÁDIOS AM/FM,66.8
2021-10-15,6,SPOTIFY,48.45
2011-1-13,4,SPOTIFY,38.65
2015-12-17,13,TV GLOBO,7.84
2010-2-6,2,SHOWS AO VIVO,29.88
2021-5-1,7,RÁDIOS AM/FM,39.92
2015-12-7,4,YOUTUBE,96.92
2010-1-17,3,SHOWS AO VIVO,20.59
2018-11-16,1,YOUTUBE,25.57
2018-3-8,1,TV GLOBO,21.82
2017-11-15,13,RÁDIOS AM/FM,41.77
2018-6-23,11,TV GLOBO,26.75
2010-12-7,9,SPOTIFY,37.59
2014-9-8,2,TV GLOBO,57.85
2013-10-6,12,SHOWS AO VIVO,63.56
2010-12-24,5,SPOTIFY,64.21
2017-4-11,7,SHOWS AO VIVO,30.88
2017-8-6,11,SHOWS AO VIVO,14.33
2011-9-3,2,SPOTIFY,76.2
2021-7-25,12,SONORIZAÇÃO AMBIENTAL,27.29
2016-11-21,2,SHOWS AO VIVO,54.95
2014-3-26,9,YOUTUBE,86.04
2012-8-4,12,SPOTIFY,73.05
2017-10-22,8,SHOWS AO VIVO,63.52
2016-11-18,1,SPOTIFY,54.74
2016-5-25,1,YOUTUBE,69.01
2018-6-12,6,SPOTIFY,75.0
2012-4-3,1,SPOTIFY,55.53
2020-5-28,4,TV GLOBO,84.85
2014-7-10,8,TV GLOBO,73.15
2010-11-1,12,YOUTUBE,97.8
2013-4-23,10,YOUTUBE,92.08
2016-12-28,1,SONORIZAÇÃO AMBIENTAL,10.34
2013-10-13,6,TV GLOBO,79.03
2013-8-7,12,SHOWS AO VIVO,63.88
2019-11-18,9,SPOTIFY,74.38
2010-10-3,1,SPOTIFY,62.24
2014-7-4,10,SHOWS AO VIVO,98.26
2019-1-6,6,SHOWS AO VIVO,2.69
2020-11-28,8,RÁDIOS AM/FM,81.09
2012-12-15,12,SPOTIFY,47.31
2017-1-28,4,RÁDIOS AM/FM,33.28
2019-2-13,7,SPOTIFY,2.2
2014-9-28,10,RÁDIOS AM/FM,63.44
2021-6-2,5,YOUTUBE,31.24
2014-1-18,9,TV GLOBO,90.61
2018-6-9,3,SHOWS AO VIVO,60.34
2013-7-28,9,SPOTIFY,26.31
2012-9-28,2,SHOWS AO VIVO,96.83
2013-5-16,6,TV GLOBO,32.5
2015-2-22,12,TV GLOBO,88.71
2010-5-1,1,YOUTUBE,91.31
2018-5-18,10,SPOTIFY,78.43
2011-7-28,13,SHOWS AO VIVO,94.49
2018-1-10,13,TV GLOBO,83.69
2011-7-18,3,SPOTIFY,36.06
2016-8-10,5,SHOWS AO VIVO,90.32
2020-5-24,10,YOUTUBE,92.1
2011-7-13,1,TV GLOBO,97.44
2016-5-15,4,YOUTUBE,11.87
2010-2-3,4,TV GLOBO,71.73
2011-11-24,12,SPOTIFY,52.89
2012-5-2,13,SHOWS AO VIVO,36.11
2018-12-25,1,SONORIZAÇÃO AMBIENTAL,21.81
2015-9-19,4,SHOWS AO VIVO,2.25
2015-5-13,11,SPOTIFY,81.16
2021-9-11,3,SHOWS AO VIVO,83.06
2013-5-21,8,RÁDIOS AM/FM,4.3
2012-1-2,12,SHOWS AO VIVO,92.97
2010-12-22,4,YOUTUBE,11.19
2011-6-10,7,SHOWS AO VIVO,65.72
2016-5-15,8,RÁDIOS AM/FM,55.58
2015-11-13,3,SPOTIFY,11.4
2016-5-13,7,SHOWS AO VIVO,16.39
2020-3-8,12,SPOTIFY,70.86
2011-4-18,4,SHOWS AO VIVO,90.42
2011-1-5,1,SPOTIFY,21.89
2011-7-9,13,TV GLOBO,78.19
2017-4-24,8,YOUTUBE,94.02
2017-3-4,8,RÁDIOS AM/FM,36.39
2019-9-17,3,SPOTIFY,85.16
2016-4-11,4,SONORIZAÇÃO AMBIENTAL,44.44
2012-5-15,13,SPOTIFY,89.72
2014-11-4,12,SHOWS AO VIVO,98.33
2021-4-11,13,TV GLOBO,71.67
2020-3-5,13,SHOWS AO VIVO,90.74
2021-10-6,11,SONORIZAÇÃO AMBIENTAL,68.31
2016-10-5,3,SPOTIFY,76.2
2019-11-22,3,YOUTUBE,49.41
2017-3-5,5,RÁDIOS AM/FM,71.39
2014-12-23,2,SPOTIFY,44.0
2017-2-19,12,YOUTUBE,77.22
2015-3-27,6,SHOWS AO VIVO,99.26
2015-4-8,11,YOUTUBE,30.68
2020-4-4,7,YOUTUBE,39.52
2012-7-4,5,RÁDIOS AM/FM,6.18
2020-10-7,5,SPOTIFY,53.37
2010-8-20,8,SHOWS AO VIVO,82.39
2016-2-14,13,RÁDIOS AM/FM,23.91
2012-10-2,11,SPOTIFY,4.97
2011-9-6,12,TV GLOBO,51.25
2012-5-9,3,RÁDIOS AM/FM,77.62
2017-7-21,12,SONORIZAÇÃO AMBIENTAL,52.96
2021-8-10,2,SHOWS AO VIVO,55.31
2016-12-21,9,TV GLOBO,75.67
2020-11-17,9,RÁDIOS AM/FM,44.52
2018-8-23,8,SHOWS AO VIVO,29.83
2018-7-9,11,YOUTUBE,78.42
2019-4-15,3,SHOWS AO VIVO,3.81
2015-5-26,5,SONORIZAÇÃO AMBIENTAL,88.93
2014-3-4,13,SHOWS AO VIVO,84.49
2013-1-2,6,TV GLOBO,65.6
2021-7-8,13,SPOTIFY,18.12
2014-2-28,2,SHOWS AO VIVO,32.49
2021-12-21,1,SPOTIFY,62.3
2014-12-6,10,YOUTUBE,23.43
2014-6-5,4,SHOWS AO VIVO,24.46
2016-9-13,7,TV GLOBO,52.34
2021-1-27,12,SPOTIFY,9.78
2021-9-14,10,SHOWS AO VIVO,21.14
2017-11-20,5,RÁDIOS AM/FM,52.88
2010-8-16,5,SHOWS AO VIVO,95.22
2019-9-20,12,SPOTIFY,22.17
2011-8-5,1,TV GLOBO,42.22
2017-1-4,1,SPOTIFY,65.38
2016-9-27,6,SHOWS AO VIVO,46.99
2014-1-16,6,SHOWS AO VIVO,81.28
2016-5-11,10,RÁDIOS AM/FM,3.1
2015-6-20,12,YOUTUBE,1.89
2019-7-17,7,SPOTIFY,4.91
2019-1-25,11,SHOWS AO VIVO,67.46
2011-7-6,3,SPOTIFY,83.17
2020-1-24,4,SPOTIFY,5.52
2010-12-21,6,SHOWS AO VIVO,43.98
2015-6-20,3,SHOWS AO VIVO,45.74
2015-12-6,6,SONORIZAÇÃO AMBIENTAL,99.56
2020-4-28,3,RÁDIOS AM/FM,25.4
2014-1-28,3,SHOWS AO VIVO,32.83
2018-10-6,1,YOUTUBE,53.23
2011-10-9,3,SPOTIFY,90.16
2020-7-27,2,SONORIZAÇÃO AMBIENTAL,79.76
2011-1-25,2,SHOWS AO VIVO,38.89
2013-6-17,7,SHOWS AO VIVO,95.48
2015-9-22,10,SPOTIFY,70.29
2014-1-1,7,RÁDIOS AM/FM,93.1
2015-9-14,11,SPOTIFY,61.81
2014-11-10,3,TV GLOBO,75.58
2013-10-26,9,SHOWS AO VIVO,59.9
2020-3-12,4,SPOTIFY,76.0
2013-1-22,12,YOUTUBE,13.88
2020-8-16,3,SPOTIFY,14.97
2013-7-6,9,YOUTUBE,46.4
2013-4-6,8,YOUTUBE,93.05
2015-2-6,7,RÁDIOS AM/FM,78.78
2014-10-14,2,YOUTUBE,11.01
2021-5-12,12,SPOTIFY,20.49
2019-7-23,5,SPOTIFY,17.38
2012-4-7,12,TV GLOBO,58.08
2020-7-1,10,SONORIZAÇÃO AMBIENTAL,29.08
2013-5-18,1,SHOWS AO VIVO,85.08
2019-5-22,8,YOUTUBE,76.93
2017-6-1,6,YOUTUBE,48.92
2018-10-3,3,SHOWS AO VIVO,86.59
2012-4-14,9,YOUTUBE,27.74
2011-12-26,5,SHOWS AO VIVO,5.04
2015-11-23,2,SPOTIFY,79.81
2018-12-16,9,YOUTUBE,97.31
2010-7-13,2,YOUTUBE,84.25
2011-1-12,10,SHOWS AO VIVO,14.73
2019-4-24,8,RÁDIOS AM/FM,4.24
2020-1-5,13,SHOWS AO VIVO,17.09
2014-7-15,10,SHOWS AO VIVO,78.45
2017-6-7,11,SHOWS AO VIVO,65.82
2011-8-28,8,YOUTUBE,3.46
2015-6-12,12,SPOTIFY,59.27
2010-6-24,7,SPOTIFY,88.85
2015-6-16,9,RÁDIOS AM/FM,65.86
2018-10-23,6,RÁDIOS AM/FM,35.41
2012-5-22,11,YOUTUBE,18.76
2016-11-21,2,RÁDIOS AM/FM,52.52
2015-10-21,12,SHOWS AO VIVO,75.92
2016-10-24,6,SPOTIFY,31.35
2015-11-14,11,SPOTIFY,21.74
2016-5-9,6,SPOTIFY,64.91
2015-7-24,4,SPOTIFY,19.7
2014-2-6,8,YOUTUBE,77.68
2016-12-11,12,SONORIZAÇÃO AMBIENTAL,88.86
2018-6-24,12,SPOTIFY,64.58
2013-12-1,1,SPOTIFY,10.24
2019-6-8,11,SPOTIFY,16.21
2015-8-11,12,SHOWS AO VIVO,68.92
2011-7-25,10,SHOWS AO VIVO,49.14
2018-9-14,10,TV GLOBO,10.31
2010-8-21,6,SPOTIFY,90.66
2016-4-16,3,SPOTIFY,24.58
2021-7-13,7,RÁDIOS AM/FM,13.4
2010-9-3,13,YOUTUBE,18.8
2013-4-1,4,RÁDIOS AM/FM,33.61
2018-6-12,5,SPOTIFY,77.21
2011-6-1,13,RÁDIOS AM/FM,83.58
2019-6-28,13,RÁDIOS AM/FM,31.08
2020-4-9,9,SHOWS AO VIVO,12.72
2017-3-13,3,SHOWS AO VIVO,6.53
2018-8-15,4,SHOWS AO VIVO,58.28
2018-3-8,8,YOUTUBE,91.59
2020-3-1,6,RÁDIOS AM/FM,24.2
2016-9-17,8,SPOTIFY,52.47
2010-1-24,2,TV GLOBO,21.44
2014-5-16,9,RÁDIOS AM/FM,26.48
2019-12-25,2,RÁDIOS AM/FM,21.38
2010-4-9,1,SHOWS AO VIVO,64.93
2013-3-12,12,SPOTIFY,40.67
2018-7-7,4,TV GLOBO,26.25
2015-11-20,8,SONORIZAÇÃO AMBIENTAL,38.94
2018-5-13,11,SPOTIFY,67.55
2020-9-4,8,SPOTIFY,70.38
2016-12-19,11,SPOTIFY,86.42
2016-1-19,5,SHOWS AO VIVO,25.69
2013-2-4,10,RÁDIOS AM/FM,32.54
2020-6-14,13,SHOWS AO VIVO,76.71
2016-1-22,2,SPOTIFY,61.58
2018-4-23,8,SPOTIFY,28.83
2020-12-27,7,RÁDIOS AM/FM,69.27
2021-6-13,3,SHOWS AO VIVO,66.22
2015-5-1,12,RÁDIOS AM/FM,1.1
2016-6-25,1,RÁDIOS AM/FM,78.1
2021-10-9,5,YOUTUBE,15.95
2015-1-26,8,SHOWS AO VIVO,0.43
2013-5-5,7,SONORIZAÇÃO AMBIENTAL,6.63
2010-5-7,7,SPOTIFY,47.48
2016-4-5,6,SHOWS AO VIVO,51.06
2014-9-21,1,YOUTUBE,31.5
2011-7-18,5,SPOTIFY,40.94
2012-5-25,4,YOUTUBE,23.08
2019-5-1,9,SHOWS AO VIVO,95.01
2021-11-10,12,SONORIZAÇÃO AMBIENTAL,15.81
2012-11-2,5,SPOTIFY,23.85
2012-7-10,9,SPOTIFY,7.7
2017-11-8,7,RÁDIOS AM/FM,70.66
2014-7-10,7,YOUTUBE,15.05
2016-2-21,13,TV GLOBO,71.82
2020-10-2,12,RÁDIOS AM/FM,39.6
2016-8-2,3,YOUTUBE,2.06
2015-3-3,3,RÁDIOS AM/FM,62.44
2019-9-9,3,RÁDIOS AM/FM,32.16
2011-11-22,8,RÁDIOS AM/FM,63.17
2015-2-1,12,SHOWS AO VIVO,36.95
2021-5-1,2,TV GLOBO,64.93
2017-3-16,1,SONORIZAÇÃO AMBIENTAL,3.32
2017-5-13,6,SPOTIFY,78.42
2012-11-2,9,SPOTIFY,73.53
2019-12-8,6,YOUTUBE,79.85
2021-10-27,6,TV GLOBO,87.6
2019-2-21,5,YOUTUBE,29.59
2012-7-17,10,SHOWS AO VIVO,43.46
2018-8-14,1,SPOTIFY,83.46
2019-2-9,8,YOUTUBE,93.36
2021-7-3,11,TV GLOBO,34.92
2017-4-14,3,RÁDIOS AM/FM,85.9
2018-8-7,7,SHOWS AO VIVO,93.28
2016-7-21,1,YOUTUBE,60.43
2014-3-5,12,SPOTIFY,80.99
2015-8-20,1,SPOTIFY,16.45
2017-1-22,2,SONORIZAÇÃO AMBIENTAL,59.28
2017-11-25,11,SHOWS AO VIVO,92.98
2021-12-9,5,SPOTIFY,26.34
2016-4-6,3,SHOWS AO VIVO,83.88
2010-2-17,4,SHOWS AO VIVO,50.46
2010-5-10,11,SONORIZAÇÃO AMBIENTAL,54.22
2010-3-22,13,YOUTUBE,24.5
2018-3-19,11,YOUTUBE,2.29
2015-2-4,11,SHOWS AO VIVO,32.17
2015-6-26,9,TV GLOBO,85.79
2019-1-10,8,SHOWS AO VIVO,25.12
2011-10-28,11,SHOWS AO VIVO,88.72
2015-8-6,7,YOUTUBE,48.76
2019-9-7,8,SPOTIFY,41.21
2011-9-15,2,YOUTUBE,98.64
2018-2-26,11,SPOTIFY,14.91
2011-12-19,4,SPOTIFY,60.98
2018-2-28,8,RÁDIOS AM/FM,50.67
2014-12-23,1,TV GLOBO,28.12
2013-10-20,12,SPOTIFY,58.12
2015-9-24,5,SPOTIFY,51.86
2021-7-26,10,YOUTUBE,57.84
2017-11-10,11,RÁDIOS AM/FM,26.94
2017-6-16,7,SPOTIFY,22.28
2020-7-13,3,TV GLOBO,93.15
2017-8-15,1,RÁDIOS AM/FM,38.84
2020-4-19,10,TV GLOBO,1.42
2012-10-22,2,RÁDIOS AM/FM,25.47
2014-6-23,9,SPOTIFY,24.78
2021-4-14,11,SHOWS AO VIVO,67.26
2010-8-22,2,SHOWS AO VIVO,62.08
2017-1-5,9,RÁDIOS AM/FM,35.42
2019-8-9,6,SPOTIFY,64.93
2017-3-15,4,SHOWS AO VIVO,48.96
2021-6-10,9,TV GLOBO,37.65
2016-5-27,4,RÁDIOS AM/FM,66.4
2017-9-4,11,RÁDIOS AM/FM,20.6
2020-8-8,5,YOUTUBE,49.38
2010-10-13,2,SPOTIFY,65.88
2018-12-17,7,RÁDIOS AM/FM,20.31
2018-2-8,7,SONORIZAÇÃO AMBIENTAL,32.69
2012-10-25,5,SPOTIFY,71.95
2019-9-26,13,SONORIZAÇÃO AMBIENTAL,98.72
2019-5-22,13,SPOTIFY,76.95
2016-12-14,3,YOUTUBE,44.02
2011-1-21,11,SONORIZAÇÃO AMBIENTAL,12.91
2014-2-16,9,YOUTUBE,62.7
2020-7-4,7,YOUTUBE,41.44
2016-10-5,12,RÁDIOS AM/FM,90.65
2017-10-24,9,RÁDIOS AM/FM,95.74
2013-12-15,4,TV GLOBO,10.04
2018-9-22,11,TV GLOBO,29.15
2016-8-7,11,SONORIZAÇÃO AMBIENTAL,4.06
2014-10-6,12,TV GLOBO,99.62
2017-9-24,13,SHOWS AO VIVO,46.54
2017-9-2,5,YOUTUBE,43.5
2010-12-5,3,SHOWS AO VIVO,54.3
2015-3-21,8,YOUTUBE,59.49
2016-1-25,3,SHOWS AO VIVO,91.16
2016-7-11,13,SHOWS AO VIVO,37.13
2015-6-22,2,SPOTIFY,54.54
2018-2-3,6,SHOWS AO VIVO,9.83
2020-5-28,4,SHOWS AO VIVO,96.28
2011-11-3,1,SHOWS AO VIVO,82.46
2017-10-5,13,TV GLOBO,51.69
2014-7-13,5,SHOWS AO VIVO,34.13
2019-7-25,8,RÁDIOS AM/FM,90.64
2011-2-2,10,SHOWS AO VIVO,43.91
2010-9-20,3,YOUTUBE,79.31
2012-2-16,7,SHOWS AO VIVO,9.58
2014-8-9,8,SHOWS AO VIVO,50.83
2020-12-8,5,RÁDIOS AM/FM,91.75
2015-5-4,2,SPOTIFY,48.93
2012-8-6,12,YOUTUBE,35.95
2015-12-20,10,RÁDIOS AM/FM,98.15
2020-5-2,3,SHOWS AO VIVO,26.48
2021-11-8,5,SPOTIFY,68.96
2017-5-8,3,SONORIZAÇÃO AMBIENTAL,79.04
2011-5-22,9,SPOTIFY,81.98
2019-1-13,8,SPOTIFY,51.76
2014-12-15,4,SPOTIFY,8.88
2017-7-26,1,RÁDIOS AM/FM,71.36
2016-4-12,3,SPOTIFY,79.43
2010-1-5,1,SPOTIFY,12.58
2020-11-15,7,SHOWS AO VIVO,64.15
2019-8-26,2,TV GLOBO,2.12
2019-4-19,13,YOUTUBE,81.95
2019-11-9,13,SPOTIFY,30.31
2021-11-6,5,YOUTUBE,11.28
2018-10-15,10,SPOTIFY,70.46
2019-11-21,11,YOUTUBE,1.61
2015-9-23,5,YOUTUBE,13.4
2011-11-12,8,SONORIZAÇÃO AMBIENTAL,77.09
2010-1-2,6,SPOTIFY,0.53
2015-4-6,2,SPOTIFY,57.36
2010-9-11,8,TV GLOBO,59.79
2010-8-27,4,SHOWS AO VIVO,70.26
2014-9-22,7,RÁDIOS AM/FM,35.92
2013-11-13,6,SPOTIFY,30.31
2014-10-16,11,RÁDIOS AM/FM,48.68
2016-5-26,3,YOUTUBE,56.4
2019-11-13,2,SHOWS AO VIVO,85.58
2014-7-15,1,SHOWS AO VIVO,35.97
2014-5-18,10,SPOTIFY,60.27
2010-6-8,6,YOUTUBE,96.43
2017-6-10,2,RÁDIOS AM/FM,99.8
2014-1-15,7,SPOTIFY,91.7
2021-6-25,1,TV GLOBO,43.16
2018-1-25,7,YOUTUBE,23.58
2012-2-6,11,SPOTIFY,15.67
2019-12-26,4,RÁDIOS AM/FM,52.64
2017-2-2,4,SPOTIFY,73.42
2011-2-22,6,SHOWS AO VIVO,92.86
2012-1-4,9,SHOWS AO VIVO,5.99
2011-6-5,6,RÁDIOS AM/FM,66.67
2016-9-9,3,TV GLOBO,36.64
2010-4-14,4,SHOWS AO VIVO,34.16
2012-7-27,8,SPOTIFY,23.18
2021-8-10,6,RÁDIOS AM/FM,68.57
2012-3-5,11,SHOWS AO VIVO,66.37
2015-5-5,1,SPOTIFY,86.18
2011-11-15,4,RÁDIOS AM/FM,61.64
2013-1-16,4,TV GLOBO,32.51
2019-3-16,4,RÁDIOS AM/FM,21.15
2017-6-11,3,RÁDIOS AM/FM,93.8
2020-1-5,10,YOUTUBE,13.25
2015-12-11,12,SPOTIFY,23.57
2020-2-13,6,TV GLOBO,6.99
