data,cod_artista,fonte,valor_rendimento
2016-3-2,4,YOUTUBE,36.42
2018-3-1,13,YOUTUBE,35.83
2020-3-22,9,RÁDIOS AM/FM,43.33
2016-4-15,6,SHOWS AO VIVO,91.09
2016-5-17,3,TV GLOBO,26.17
2020-5-22,9,SPOTIFY,0.23
2020-12-6,10,SHOWS AO VIVO,54.01
2016-6-15,12,SPOTIFY,83.48
2019-5-22,11,TV GLOBO,63.69
2011-1-16,12,RÁDIOS AM/FM,70.97
2019-10-9,9,SPOTIFY,29.64
2015-3-17,2,YOUTUBE,16.51
2010-12-25,7,SHOWS AO VIVO,0.03
2019-10-7,10,SHOWS AO VIVO,89.78
2020-10-23,4,RÁDIOS AM/FM,77.83
2015-2-19,3,YOUTUBE,5.23
2014-10-5,1,SHOWS AO VIVO,56.54
2013-7-6,4,YOUTUBE,27.15
2012-2-3,10,YOUTUBE,49.81
2012-12-16,5,YOUTUBE,96.91
2017-7-21,13,SONORIZAÇÃO AMBIENTAL,60.41
2019-5-15,5,SHOWS AO VIVO,82.05
2011-7-28,13,SHOWS AO VIVO,19.39
2021-2-19,11,SPOTIFY,98.86
2018-11-3,8,SPOTIFY,32.86
2016-11-23,10,TV GLOBO,96.99
2018-7-28,6,SHOWS AO VIVO,48.41
2019-8-13,13,SPOTIFY,1.31
2016-7-5,11,YOUTUBE,31.02
2011-5-1,1,SONORIZAÇÃO AMBIENTAL,90.17
2021-11-20,7,SHOWS AO VIVO,8.14
2011-12-20,5,RÁDIOS AM/FM,1.18
2010-7-1,2,TV GLOBO,77.31
2010-8-7,9,YOUTUBE,16.65
2020-12-11,13,SPOTIFY,92.42
2015-6-4,4,SPOTIFY,46.61
2012-10-25,12,SPOTIFY,78.66
2013-11-9,10,RÁDIOS AM/FM,16.63
2018-11-9,6,SHOWS AO VIVO,48.05
2011-4-10,13,SPOTIFY,10.03
2021-12-9,2,SHOWS AO VIVO,5.82
2020-11-4,4,SONORIZAÇÃO AMBIENTAL,81.94
2017-4-16,8,TV GLOBO,16.54
2012-4-9,12,SPOTIFY,59.77
2015-8-28,4,SPOTIFY,61.54
2014-11-27,7,RÁDIOS AM/FM,68.27
2015-2-23,5,SONORIZAÇÃO AMBIENTAL,7.95
2019-2-2,12,SPOTIFY,37.4
2013-8-17,9,YOUTUBE,93.15
2011-11-16,4,SHOWS AO VIVO,29.9
2020-5-17,12,SPOTIFY,36.22
2016-4-19,9,RÁDIOS AM/FM,34.91
2017-1-5,8,SHOWS AO VIVO,30.12
2016-6-15,13,YOUTUBE,23.91
2015-1-25,6,SPOTIFY,46.76
2016-10-21,13,SPOTIFY,3.09
2017-1-17,7,SPOTIFY,44.28
2015-10-17,7,SHOWS AO VIVO,54.26
2019-12-24,6,SPOTIFY,25.98
2020-9-3,3,SHOWS AO VIVO,48.09
2012-3-13,9,SPOTIFY,50.81
2010-4-5,13,SPOTIFY,36.39
2015-7-10,6,SPOTIFY,18.41
2014-9-7,12,SHOWS AO VIVO,7.47
2015-5-21,3,SHOWS AO VIVO,96.42
2017-4-11,13,SHOWS AO VIVO,56.41
2014-5-24,7,TV GLOBO,85.59
2017-9-25,3,SHOWS AO VIVO,8.05
2021-6-11,11,SPOTIFY,95.29
2020-2-23,12,SHOWS AO VIVO,92.37
2017-1-24,5,SHOWS AO VIVO,94.16
2014-2-28,7,RÁDIOS AM/FM,25.28
2013-3-27,4,RÁDIOS AM/FM,38.34
2021-12-20,4,RÁDIOS AM/FM,79.25
2011-12-23,5,TV GLOBO,50.38
2019-12-21,8,SHOWS AO VIVO,21.22
2014-7-1,12,SPOTIFY,88.56
2014-6-9,2,YOUTUBE,33.51
2014-9-8,13,SPOTIFY,40.0
2017-3-16,3,YOUTUBE,3.49
2015-8-26,10,SHOWS AO VIVO,28.71
2014-7-25,6,SPOTIFY,90.18
2016-1-13,12,RÁDIOS AM/FM,79.05
2012-5-7,1,RÁDIOS AM/FM,15.05
2013-6-19,11,SPOTIFY,33.56
2017-9-7,11,SHOWS AO VIVO,75.6
2019-11-12,4,SPOTIFY,28.46
2018-3-3,5,RÁDIOS AM/FM,23.61
2013-6-20,1,SPOTIFY,34.6
2011-1-9,1,SHOWS AO VIVO,79.77
2015-2-11,6,SHOWS AO VIVO,84.11
2016-1-12,10,TV GLOBO,21.59
2012-9-14,10,SHOWS AO VIVO,83.08
2021-6-21,13,SPOTIFY,4.43
2018-1-10,4,YOUTUBE,79.17
2012-3-2,10,SPOTIFY,1.31
2013-8-23,1,SPOTIFY,97.33
2015-7-27,11,SONORIZAÇÃO AMBIENTAL,35.41
2015-4-6,12,YOUTUBE,94.04
2016-2-18,6,TV GLOBO,82.93
2019-12-5,6,SPOTIFY,64.85
2020-2-26,11,YOUTUBE,2.54
2012-1-7,3,SHOWS AO VIVO,84.67
2015-7-20,8,YOUTUBE,46.41
2012-10-12,9,TV GLOBO,85.35
2018-11-22,7,SPOTIFY,72.8
2016-1-22,5,SHOWS AO VIVO,12.18
2013-12-5,4,TV GLOBO,25.01
2020-10-26,7,SPOTIFY,28.22
2013-4-23,3,SHOWS AO VIVO,75.12
2012-1-21,10,RÁDIOS AM/FM,89.61
2010-4-6,7,YOUTUBE,42.71
2014-8-2,6,SPOTIFY,60.2
2020-2-10,8,SPOTIFY,97.85
2014-5-24,9,YOUTUBE,5.68
2010-12-27,5,SHOWS AO VIVO,98.29
2019-10-23,3,SHOWS AO VIVO,68.55
2016-5-23,10,RÁDIOS AM/FM,88.1
2017-7-8,13,TV GLOBO,22.49
2021-5-27,10,SPOTIFY,40.14
2019-3-2,11,RÁDIOS AM/FM,44.61
2019-11-16,3,RÁDIOS AM/FM,94.79
2019-1-16,11,TV GLOBO,85.15
2015-12-8,2,SONORIZAÇÃO AMBIENTAL,96.54
2012-11-14,3,SPOTIFY,18.02
2017-12-24,10,SONORIZAÇÃO AMBIENTAL,4.54
2018-12-17,8,SPOTIFY,16.43
2018-3-4,12,SHOWS AO VIVO,66.37
2015-1-16,11,SHOWS AO VIVO,14.38
2020-1-21,8,SHOWS AO VIVO,61.77
2020-10-4,5,SHOWS AO VIVO,36.44
2021-11-13,8,RÁDIOS AM/FM,25.36
2018-9-13,8,RÁDIOS AM/FM,7.52
2021-5-19,2,RÁDIOS AM/FM,10.56
2020-11-17,5,SPOTIFY,29.27
2017-7-11,7,SPOTIFY,40.55
2021-5-19,10,YOUTUBE,11.41
2017-1-5,10,YOUTUBE,27.25
2020-8-11,1,SHOWS AO VIVO,3.25
2016-10-26,6,SHOWS AO VIVO,29.34
2015-9-27,1,YOUTUBE,19.06
2020-5-4,2,SPOTIFY,63.35
2018-6-3,8,SHOWS AO VIVO,98.58
2021-3-1,10,YOUTUBE,38.96
2014-12-23,7,TV GLOBO,93.87
2010-9-1,5,SHOWS AO VIVO,73.93
2014-10-7,13,SPOTIFY,50.89
2010-5-15,8,SPOTIFY,80.31
2017-2-11,12,TV GLOBO,20.89
2014-8-9,5,SONORIZAÇÃO AMBIENTAL,50.68
2015-4-26,3,SHOWS AO VIVO,3.6
2013-5-18,5,SHOWS AO VIVO,59.94
2012-1-23,9,SPOTIFY,9.01
2017-4-11,7,RÁDIOS AM/FM,55.51
2015-8-19,11,SPOTIFY,77.47
2014-6-2,6,YOUTUBE,58.36
2015-4-6,12,SHOWS AO VIVO,41.68
2019-6-1,12,SHOWS AO VIVO,22.32
2016-2-11,11,SHOWS AO VIVO,4.86
2010-5-7,10,SHOWS AO VIVO,33.18
2019-9-27,2,SPOTIFY,30.18
2021-10-22,9,RÁDIOS AM/FM,56.85
2014-5-15,1,SPOTIFY,53.16
2010-5-13,5,SHOWS AO VIVO,54.64
2010-9-20,8,SPOTIFY,24.89
2011-12-16,7,TV GLOBO,24.04
2017-2-4,8,SHOWS AO VIVO,68.6
2012-4-15,2,SHOWS AO VIVO,45.3
2010-4-26,13,SHOWS AO VIVO,35.26
2021-5-3,5,SONORIZAÇÃO AMBIENTAL,0.73
2015-12-2,6,RÁDIOS AM/FM,60.12
2010-7-13,9,YOUTUBE,12.48
2021-9-23,9,SPOTIFY,30.85
2012-1-26,10,RÁDIOS AM/FM,25.88
2011-1-26,3,RÁDIOS AM/FM,35.09
2012-4-13,3,SPOTIFY,9.76
2010-3-22,2,SONORIZAÇÃO AMBIENTAL,18.78
2019-9-3,2,SHOWS AO VIVO,15.36
2018-4-4,1,SHOWS AO VIVO,26.27
2015-1-26,13,SPOTIFY,78.9
2014-11-28,2,YOUTUBE,96.52
2014-12-16,11,SHOWS AO VIVO,56.25
2019-6-7,2,SHOWS AO VIVO,26.85
2019-7-3,9,SHOWS AO VIVO,45.72
2018-12-9,9,SPOTIFY,14.7
2017-11-11,1,SPOTIFY,29.29
2010-4-26,6,SPOTIFY,26.45
2013-11-15,9,YOUTUBE,4.05
2014-12-12,2,RÁDIOS AM/FM,38.43
2020-11-7,3,SPOTIFY,32.1
2011-12-20,8,YOUTUBE,47.78
2019-9-9,13,SPOTIFY,30.73
2021-1-6,7,SONORIZAÇÃO AMBIENTAL,29.2
2019-1-24,11,RÁDIOS AM/FM,27.72
2011-4-10,13,RÁDIOS AM/FM,73.82
2019-9-3,11,YOUTUBE,72.75
2012-8-28,5,SHOWS AO VIVO,32.63
2012-11-19,13,RÁDIOS AM/FM,31.09
2021-3-10,13,TV GLOBO,48.67
2020-9-17,11,RÁDIOS AM/FM,78.42
2016-8-15,2,YOUTUBE,74.84
2018-1-13,11,TV GLOBO,87.98
2010-2-2,6,SPOTIFY,7.89
2021-10-28,3,SPOTIFY,44.94
2018-12-4,9,TV GLOBO,38.33
2011-9-9,7,SHOWS AO VIVO,81.33
2013-11-12,5,SHOWS AO VIVO,18.46
2013-8-4,1,SHOWS AO VIVO,2.5
2018-8-13,12,RÁDIOS AM/FM,44.02
2010-6-26,4,SHOWS AO VIVO,43.4
2011-2-9,9,SHOWS AO VIVO,98.26
2011-8-17,5,RÁDIOS AM/FM,38.85
2011-2-18,6,SPOTIFY,97.44
2015-7-11,8,SPOTIFY,70.21
2019-11-5,6,SPOTIFY,25.26
2018-9-18,11,SPOTIFY,68.76
2018-7-26,5,SPOTIFY,70.54
2018-1-21,12,SHOWS AO VIVO,58.46
2012-6-17,13,RÁDIOS AM/FM,97.43
2017-10-7,7,TV GLOBO,62.48
2010-1-17,11,SPOTIFY,67.31
2013-1-13,11,RÁDIOS AM/FM,69.12
2017-11-13,6,YOUTUBE,93.44
2012-11-26,1,YOUTUBE,47.14
2017-9-24,12,SPOTIFY,42.28
2016-11-12,12,SHOWS AO VIVO,11.83
2010-5-4,7,YOUTUBE,30.58
2010-5-11,13,RÁDIOS AM/FM,97.49
2012-3-13,11,SHOWS AO VIVO,66.27
2020-8-9,8,SPOTIFY,76.96
2015-5-25,6,SHOWS AO VIVO,25.63
2021-10-15,1,RÁDIOS AM/FM,20.75
2010-7-17,12,SHOWS AO VIVO,0.42
2015-10-11,13,SPOTIFY,15.16
2018-8-7,1,YOUTUBE,83.53
2013-1-14,6,YOUTUBE,42.86
2015-8-7,3,SPOTIFY,16.67
2012-10-14,11,SONORIZAÇÃO AMBIENTAL,16.28
2015-6-15,12,SPOTIFY,28.51
2010-2-1,6,YOUTUBE,13.92
2015-9-4,1,YOUTUBE,61.73
2011-6-3,4,TV GLOBO,41.91
2014-10-9,9,SPOTIFY,16.01
2014-9-21,3,SPOTIFY,56.55
2013-7-15,1,SPOTIFY,0.8
2012-7-21,12,SHOWS AO VIVO,46.77
2020-4-11,8,RÁDIOS AM/FM,29.72
2021-12-12,11,RÁDIOS AM/FM,66.61
2014-3-3,5,SPOTIFY,58.17
2015-4-2,1,RÁDIOS AM/FM,24.89
2015-9-3,10,TV GLOBO,95.06
2012-10-28,9,SPOTIFY,59.16
2013-1-8,5,SPOTIFY,63.95
2019-5-1,6,SPOTIFY,19.37
2014-4-9,10,YOUTUBE,95.28
2015-2-27,1,SPOTIFY,1.35
2018-6-28,11,SHOWS AO VIVO,91.68
2015-2-25,8,TV GLOBO,32.72
2015-8-18,8,SPOTIFY,44.58
2019-7-16,10,YOUTUBE,46.12
2010-3-20,8,YOUTUBE,82.6
2015-5-5,9,SONORIZAÇÃO AMBIENTAL,52.58
2017-10-23,11,SPOTIFY,3.9
2019-2-18,3,SPOTIFY,77.96
2013-4-11,6,TV GLOBO,24.59
2019-12-2,13,SPOTIFY,80.54
2018-4-25,3,SHOWS AO VIVO,73.42
2017-10-13,4,RÁDIOS AM/FM,32.74
2011-4-14,8,TV GLOBO,65.09
2014-5-15,10,SHOWS AO VIVO,6.37
2019-3-16,4,SONORIZAÇÃO AMBIENTAL,37.08
2013-2-19,11,SHOWS AO VIVO,9.47
2016-5-26,13,SHOWS AO VIVO,1.62
2019-11-5,7,SONORIZAÇÃO AMBIENTAL,43.86
2011-12-1,4,SPOTIFY,30.88
2021-7-25,8,SPOTIFY,80.03
2010-3-9,3,RÁDIOS AM/FM,67.32
2014-8-25,12,RÁDIOS AM/FM,43.9
2021-1-28,10,SPOTIFY,78.58
2018-5-4,2,RÁDIOS AM/FM,34.24
2012-3-5,6,SPOTIFY,85.16
2014-7-4,2,SPOTIFY,53.93
2020-1-21,13,SPOTIFY,60.07
2015-11-1,4,RÁDIOS AM/FM,78.95
2013-9-16,8,SPOTIFY,52.17
2015-1-10,10,SPOTIFY,67.09
2018-4-9,5,SHOWS AO VIVO,51.75
2011-8-19,5,RÁDIOS AM/FM,26.47
2017-4-1,5,SHOWS AO VIVO,84.63
2015-2-9,5,SPOTIFY,33.49
2014-8-12,5,SPOTIFY,23.31
2010-10-2,13,SHOWS AO VIVO,50.06
2013-4-24,9,SHOWS AO VIVO,37.76
2017-11-24,1,RÁDIOS AM/FM,84.94
2018-2-4,9,SPOTIFY,15.99
2019-2-3,3,TV GLOBO,75.09
2018-10-11,13,SHOWS AO VIVO,41.5
2011-4-21,10,SPOTIFY,43.11
2021-9-17,3,SPOTIFY,73.64
2010-3-6,6,YOUTUBE,77.97
2011-2-24,1,RÁDIOS AM/FM,57.59
2021-8-7,9,SPOTIFY,80.83
2011-12-21,11,SPOTIFY,53.59
2019-4-9,2,SPOTIFY,15.79
2014-9-15,13,YOUTUBE,59.59
2017-11-21,8,SPOTIFY,18.41
2011-1-19,6,SHOWS AO VIVO,36.76
2021-1-13,13,YOUTUBE,17.8
2014-12-9,10,YOUTUBE,52.54
2011-12-27,13,YOUTUBE,61.21
2011-1-13,1,SPOTIFY,94.67
2018-3-16,7,SHOWS AO VIVO,6.6
2019-11-28,10,SPOTIFY,93.97
2018-9-17,5,SHOWS AO VIVO,4.19
2014-9-14,12,SPOTIFY,92.77
2017-3-13,3,SPOTIFY,87.83
2016-1-24,6,SPOTIFY,40.83
2019-2-12,12,YOUTUBE,66.58
2011-5-5,9,YOUTUBE,73.95
2013-12-6,13,SPOTIFY,91.26
2020-1-27,12,SPOTIFY,73.22
2014-9-16,8,YOUTUBE,91.42
2011-1-5,6,SPOTIFY,21.5
2017-10-1,13,SONORIZAÇÃO AMBIENTAL,81.75
2013-11-11,7,RÁDIOS AM/FM,50.0
2016-7-4,2,SPOTIFY,96.55
2016-3-17,9,SPOTIFY,27.87
2012-2-22,9,TV GLOBO,59.26
2021-11-12,7,SPOTIFY,7.3
2019-2-8,5,SHOWS AO VIVO,11.18
2015-12-6,6,RÁDIOS AM/FM,74.38
2011-5-28,4,SONORIZAÇÃO AMBIENTAL,76.66
2012-8-15,6,YOUTUBE,21.89
2016-3-10,1,TV GLOBO,68.41
2013-2-8,5,SONORIZAÇÃO AMBIENTAL,71.91
2012-6-3,1,SHOWS AO VIVO,97.35
2020-3-13,6,RÁDIOS AM/FM,92.96
2013-11-20,6,SONORIZAÇÃO AMBIENTAL,27.77
2012-9-18,1,SPOTIFY,55.44
2019-12-2,4,TV GLOBO,87.73
2020-10-1,13,YOUTUBE,4.4
2019-7-1,3,SHOWS AO VIVO,85.18
2015-10-15,4,SHOWS AO VIVO,3.53
2013-5-5,13,SHOWS AO VIVO,84.75
2012-10-6,7,SHOWS AO VIVO,97.01
2017-10-2,8,SONORIZAÇÃO AMBIENTAL,61.39
2010-2-2,7,SPOTIFY,6.89
2013-7-26,8,SHOWS AO VIVO,19.3
2021-8-4,11,TV GLOBO,23.81
2011-7-19,3,SPOTIFY,88.01
2017-10-1,5,SHOWS AO VIVO,99.14
2013-2-9,2,SPOTIFY,85.25
2018-12-17,8,SPOTIFY,52.45
2019-10-2,7,YOUTUBE,0.05
2017-12-20,2,TV GLOBO,63.83
2014-10-16,13,TV GLOBO,11.61
2010-6-22,7,RÁDIOS AM/FM,66.6
2013-11-3,3,SHOWS AO VIVO,89.05
2018-3-25,1,YOUTUBE,70.1
2014-1-24,5,SPOTIFY,10.51
2016-10-12,3,SPOTIFY,88.11
2012-8-13,3,SPOTIFY,81.74
2013-3-5,9,RÁDIOS AM/FM,37.7
2015-10-21,5,SHOWS AO VIVO,79.93
2018-1-12,11,YOUTUBE,11.59
2014-1-28,1,SHOWS AO VIVO,28.66
2018-1-10,4,SPOTIFY,52.72
2010-8-20,1,SPOTIFY,10.63
2011-6-14,7,SHOWS AO VIVO,69.17
2012-2-5,8,SPOTIFY,15.7
2014-8-18,1,TV GLOBO,79.08
2014-5-25,2,YOUTUBE,86.44
2011-7-2,6,SHOWS AO VIVO,58.02
2010-6-16,10,SPOTIFY,69.31
2018-12-4,10,SHOWS AO VIVO,33.32
2017-2-28,2,SHOWS AO VIVO,21.8
2015-12-19,1,SHOWS AO VIVO,42.69
2016-10-4,1,SHOWS AO VIVO,3.35
2020-3-26,9,TV GLOBO,73.14
2013-12-18,12,RÁDIOS AM/FM,99.66
2018-5-4,12,RÁDIOS AM/FM,81.65
2020-9-7,7,TV GLOBO,63.68
2012-4-17,9,SHOWS AO VIVO,83.54
2018-1-12,9,SPOTIFY,56.29
2010-1-12,8,SPOTIFY,44.08
2021-1-14,7,SPOTIFY,89.06
2011-9-17,6,SHOWS AO VIVO,2.47
2019-8-18,5,SHOWS AO VIVO,50.03
2013-3-26,2,SHOWS AO VIVO,80.13
2018-5-16,13,YOUTUBE,70.45
2014-4-19,3,YOUTUBE,22.93
2015-3-22,6,SPOTIFY,99.07
2016-2-28,9,RÁDIOS AM/FM,40.39
2015-1-27,6,SONORIZAÇÃO AMBIENTAL,28.9
2019-11-22,3,RÁDIOS AM/FM,77.47
2019-2-12,11,SPOTIFY,62.65
2021-8-1,5,SPOTIFY,97.17
2017-8-23,8,SHOWS AO VIVO,50.81
2017-3-26,13,SPOTIFY,30.82
2014-5-21,3,SHOWS AO VIVO,34.39
2011-2-9,11,SHOWS AO VIVO,30.71
2018-2-2,13,SONORIZAÇÃO AMBIENTAL,26.97
2019-11-2,5,SPOTIFY,54.95
2015-8-18,13,SPOTIFY,69.1
2010-2-21,7,SHOWS AO VIVO,84.89
2015-1-10,12,SHOWS AO VIVO,23.83
2015-3-12,13,SPOTIFY,46.59
2010-11-11,5,SPOTIFY,83.18
2010-10-24,5,SPOTIFY,68.9
2013-3-26,4,SPOTIFY,33.36
2017-12-22,13,TV GLOBO,59.03
2013-11-10,6,YOUTUBE,75.32
2011-10-25,2,SPOTIFY,20.26
2011-11-10,6,RÁDIOS AM/FM,14.57
2014-6-1,7,TV GLOBO,60.88
2018-1-18,10,YOUTUBE,83.49
2014-7-7,4,RÁDIOS AM/FM,24.48
2010-1-12,8,RÁDIOS AM/FM,58.79
2021-9-15,13,SHOWS AO VIVO,86.64
2010-6-21,10,SHOWS AO VIVO,43.73
2018-1-15,3,SHOWS AO VIVO,19.47
2014-12-22,6,YOUTUBE,67.99
2020-3-12,12,SHOWS AO VIVO,19.4
2010-2-20,12,SHOWS AO VIVO,14.06
2017-10-19,7,SPOTIFY,44.2
2014-3-13,10,SONORIZAÇÃO AMBIENTAL,20.22
2013-10-17,9,SHOWS AO VIVO,40.06
2019-5-6,11,TV GLOBO,78.96
2015-7-20,10,SHOWS AO VIVO,14.95
2021-6-12,10,TV GLOBO,42.67
2015-3-6,13,SPOTIFY,52.08
2014-6-14,4,SHOWS AO VIVO,24.31
2016-9-19,3,SONORIZAÇÃO AMBIENTAL,17.26
2010-2-9,4,SONORIZAÇÃO AMBIENTAL,90.66
2018-11-10,6,YOUTUBE,21.25
2013-2-15,1,SPOTIFY,37.06
2010-3-22,6,YOUTUBE,23.87
2020-2-25,13,SHOWS AO VIVO,63.32
2020-12-27,10,SPOTIFY,99.67
2013-6-5,10,SHOWS AO VIVO,53.39
2011-10-1,8,TV GLOBO,15.58
2012-1-19,13,TV GLOBO,53.23
2021-12-24,7,YOUTUBE,22.13
2019-7-4,5,SPOTIFY,78.67
2019-8-4,8,YOUTUBE,69.27
2017-6-16,1,RÁDIOS AM/FM,80.76
2013-3-20,1,SPOTIFY,52.52
2012-2-12,12,YOUTUBE,30.55
2010-4-17,12,SHOWS AO VIVO,20.89
2011-11-18,5,TV GLOBO,58.29
2014-10-23,5,SHOWS AO VIVO,92.62
2021-5-19,4,SPOTIFY,12.92
2018-7-3,8,RÁDIOS AM/FM,97.26
2018-12-6,12,SPOTIFY,96.89
2011-3-6,8,RÁDIOS AM/FM,2.55
2011-4-28,13,SPOTIFY,11.53
2016-1-1,6,SPOTIFY,22.55
2017-12-21,13,SHOWS AO VIVO,80.83
2019-8-21,9,YOUTUBE,11.9
2020-1-17,7,SPOTIFY,4.6
2014-1-14,2,TV GLOBO,80.94
2010-1-5,2,YOUTUBE,18.64
2011-5-19,7,SHOWS AO VIVO,24.73
2010-11-1,8,SPOTIFY,75.37
2017-11-15,7,YOUTUBE,77.41
2017-5-14,2,SPOTIFY,2.43
2019-6-12,11,YOUTUBE,14.84
2019-10-5,1,SPOTIFY,81.63
2012-6-6,11,RÁDIOS AM/FM,75.85
2021-3-7,9,SPOTIFY,83.35
2011-6-1,4,SHOWS AO VIVO,17.82
2011-12-28,4,RÁDIOS AM/FM,15.23
2014-4-13,2,SHOWS AO VIVO,91.84
2011-1-21,9,SHOWS AO VIVO,70.71
2010-2-15,4,RÁDIOS AM/FM,30.7
2018-3-22,11,SHOWS AO VIVO,54.67
2010-4-11,12,RÁDIOS AM/FM,45.38
2012-4-7,6,SPOTIFY,55.5
2013-8-27,1,SPOTIFY,38.45
2014-12-4,5,SPOTIFY,66.93
2012-1-18,3,SHOWS AO VIVO,51.91
2014-9-7,8,SPOTIFY,19.45
2020-9-18,13,RÁDIOS AM/FM,83.75
2021-10-6,1,TV GLOBO,35.66
2016-7-9,6,SPOTIFY,98.78
